---------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID     Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB104205  2021-05-19 05:39:27.418000  100    /100   2938.36      2949         2930
JOB104206  2021-05-19 05:39:28.440000  100    /100   1909.65      1912         1908
JOB104207  2021-05-19 05:39:29.467000  100    /100   3332.29      3335         3329
JOB104208  2021-05-19 05:39:30.488000  100    /100   3217.5       3219         3216
JOB104209  2021-05-19 05:39:31.508000  100    /100   2196.54      2197         2196
JOB104210  2021-05-19 05:39:32.529000  100    /100   2214.37      2216         2213
JOB104211  2021-05-19 05:39:33.555000  100    /100   7703.28      7708         7701
JOB104212  2021-05-19 05:39:34.578000  100    /100   8348.56      8350         8347
JOB104213  2021-05-19 05:39:35.600000  100    /100   21490.07     21491        21487
JOB104214  2021-05-19 05:39:36.629000  100    /100   20458.42     20460        20458
JOB104215  2021-05-19 05:39:37.653000  100    /100   2013.39      2017         2010
JOB104216  2021-05-19 05:39:38.672000  100    /100   5387.8       5389         5387
JOB104217  2021-05-19 05:39:39.699000  100    /100   4975.86      4979         4974
JOB104218  2021-05-19 05:39:40.721000  100    /100   6607.37      6610         6606
JOB104219  2021-05-19 05:39:41.746000  100    /100   2930.13      2934         2927
JOB104220  2021-05-19 05:39:42.767000  100    /100   3534.31      3536         3533
JOB104221  2021-05-19 05:39:43.791000  100    /100   11159.49     11163        11157
JOB104222  2021-05-19 05:39:44.813000  100    /100   61572.76     61574        61571
JOB104223  2021-05-19 05:39:45.842000  100    /100   4686.62      4692         4681
JOB104224  2021-05-19 05:39:46.867000  100    /100   8625.87      8627         8624
JOB104225  2021-05-19 05:39:47.888000  100    /100   7604.44      7607         7603
JOB104226  2021-05-19 05:39:48.919000  100    /100   1671.31      1677         1664
JOB104227  2021-05-19 05:39:49.958000  100    /100   3519.07      3520         3516
JOB104228  2021-05-19 05:39:50.982000  100    /100   7522.86      7525         7521
JOB104229  2021-05-19 05:39:52.002000  100    /100   3967.51      3968         3967
JOB104230  2021-05-19 05:39:53.022000  100    /100   2947.77      2949         2947
JOB104231  2021-05-19 05:39:54.062000  100    /100   1983.38      1996         1975
JOB104232  2021-05-19 05:39:55.099000  100    /100   4922.28      4933         4915
JOB104233  2021-05-19 05:39:56.133000  100    /100   3887.52      3896         3881
JOB104234  2021-05-19 05:39:57.169000  100    /100   45368.79     67893        3552
JOB104235  2021-05-19 05:39:58.190000  100    /100   3434.63      3436         3434
JOB104236  2021-05-19 05:39:59.225000  100    /100   5829.02      5837         5820
JOB104237  2021-05-19 05:40:00.245000  100    /100   4800.84      4802         4800
JOB104238  2021-05-19 05:40:01.270000  100    /100   5194.61      5199         5192
JOB104239  2021-05-19 05:40:02.290000  100    /100   6077.58      6079         6076
JOB104240  2021-05-19 05:40:03.310000  100    /100   5057.35      5058         5056
JOB104241  2021-05-19 05:40:04.332000  100    /100   13755.49     13758        13753
JOB104242  2021-05-19 05:40:05.353000  100    /100   4137.62      4139         4136
JOB104243  2021-05-19 05:40:06.374000  100    /100   3116.36      3118         3115
JOB104244  2021-05-19 05:40:07.397000  100    /100   5086.86      5089         5085
JOB104245  2021-05-19 05:40:08.418000  100    /100   2161.47      2163         2160
JOB104246  2021-05-19 05:40:09.440000  100    /100   12430.57     12432        12429
JOB104247  2021-05-19 05:40:10.461000  100    /100   2518.97      2520         2518
JOB104248  2021-05-19 05:40:11.487000  100    /100   1494.76      1499         1492
JOB104249  2021-05-19 05:40:12.513000  100    /100   3705.73      3709         3704
JOB104250  2021-05-19 05:40:13.534000  100    /100   6763.53      6765         6762
JOB104251  2021-05-19 05:40:14.560000  100    /100   9794.54      9797         9789
JOB104252  2021-05-19 05:40:15.582000  100    /100   8768.1       8770         8767
JOB104253  2021-05-19 05:40:16.604000  100    /100   2723.5       2724         2723
JOB104254  2021-05-19 05:40:17.625000  100    /100   63158.12     63160        63157
JOB104255  2021-05-19 05:40:18.653000  100    /100   5330.46      5335         5326
JOB104256  2021-05-19 05:40:19.675000  100    /100   4150.45      4152         4149
JOB104257  2021-05-19 05:40:20.700000  100    /100   3316.73      3319         3313
JOB104258  2021-05-19 05:40:21.722000  100    /100   6627.84      6630         6627
JOB104259  2021-05-19 05:40:22.743000  100    /100   5606.94      5608         5606
JOB104260  2021-05-19 05:40:23.765000  100    /100   4871.05      4873         4870
JOB104261  2021-05-19 05:40:24.785000  100    /100   6864.65      6866         6864
JOB104262  2021-05-19 05:40:25.809000  100    /100   2137.41      2141         2135
JOB104263  2021-05-19 05:40:26.829000  100    /100   63905.51     63906        63905
JOB104264  2021-05-19 05:40:27.852000  100    /100   3124.45      3127         3123
JOB104265  2021-05-19 05:40:28.878000  100    /100   2098.36      2103         2097
JOB104266  2021-05-19 05:40:29.900000  100    /100   4064.57      4066         4064
JOB104267  2021-05-19 05:40:30.922000  100    /100   3043.18      3045         3042
JOB104268  2021-05-19 05:40:31.945000  100    /100   1507.36      1509         1505
JOB104269  2021-05-19 05:40:32.966000  100    /100   1865.85      1867         1865
