---------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID     Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB105005  2021-05-19 07:16:37.461000  100    /100   1656.26      1663         1650
JOB105006  2021-05-19 07:16:38.480000  100    /100   2220.29      2221         2219
JOB105007  2021-05-19 07:16:39.501000  100    /100   4149.75      4151         4148
JOB105008  2021-05-19 07:16:40.522000  100    /100   4729.29      4732         4728
JOB105009  2021-05-19 07:16:41.547000  100    /100   3407.4       3410         3406
JOB105010  2021-05-19 07:16:42.569000  100    /100   2444.7       2447         2443
JOB105011  2021-05-19 07:16:43.589000  100    /100   14548.48     14550        14547
JOB105012  2021-05-19 07:16:44.611000  100    /100   3162.66      3166         3161
JOB105013  2021-05-19 07:16:45.634000  100    /100   6706.58      6709         6704
JOB105014  2021-05-19 07:16:46.654000  100    /100   5684.92      5686         5684
JOB105015  2021-05-19 07:16:47.690000  100    /100   1873.77      1876         1872
JOB105016  2021-05-19 07:16:48.710000  100    /100   852.83       854          852
JOB105017  2021-05-19 07:16:49.736000  100    /100   1935.06      1941         1933
JOB105018  2021-05-19 07:16:50.767000  100    /100   3170.7       3178         3165
JOB105019  2021-05-19 07:16:51.800000  100    /100   2136.1       2147         2132
JOB105020  2021-05-19 07:16:52.829000  100    /100   1333.31      1339         1328
JOB105021  2021-05-19 07:16:53.850000  100    /100   2428.99      2430         2428
JOB105022  2021-05-19 07:16:54.875000  100    /100   3951.58      3955         3949
JOB105023  2021-05-19 07:16:55.897000  100    /100   2700.49      2702         2699
JOB105024  2021-05-19 07:16:56.919000  100    /100   4700.45      4702         4698
JOB105025  2021-05-19 07:16:57.942000  100    /100   5527.67      5530         5525
JOB105026  2021-05-19 07:16:58.964000  100    /100   2506.97      2509         2506
JOB105027  2021-05-19 07:16:59.984000  100    /100   1487.3       1488         1486
JOB105028  2021-05-19 07:17:01.006000  100    /100   8626.62      8628         8624
JOB105029  2021-05-19 07:17:02.027000  100    /100   6222.22      6224         6221
JOB105030  2021-05-19 07:17:03.048000  100    /100   5201.41      5203         5200
JOB105031  2021-05-19 07:17:04.071000  100    /100   2230.67      2232         2228
JOB105032  2021-05-19 07:17:05.091000  100    /100   3519.03      3520         3518
JOB105033  2021-05-19 07:17:06.111000  100    /100   5711.74      5713         5711
JOB105034  2021-05-19 07:17:07.172000  100    /100   3219.65      3244         3205
JOB105035  2021-05-19 07:17:08.194000  100    /100   2184.78      2187         2183
JOB105036  2021-05-19 07:17:09.217000  100    /100   2486.27      2488         2485
JOB105037  2021-05-19 07:17:10.237000  100    /100   4456.93      4458         4456
JOB105038  2021-05-19 07:17:11.261000  100    /100   3433.09      3434         3432
JOB105039  2021-05-19 07:17:12.282000  100    /100   6803.44      6804         6802
JOB105040  2021-05-19 07:17:13.307000  100    /100   5780.35      5783         5777
JOB105041  2021-05-19 07:17:14.329000  100    /100   7048.76      7050         7046
JOB105042  2021-05-19 07:17:15.351000  100    /100   64598.35     64601        64597
JOB105043  2021-05-19 07:17:16.378000  100    /100   63574.81     63578        63570
JOB105044  2021-05-19 07:17:17.412000  100    /100   4660.13      4667         4651
JOB105045  2021-05-19 07:17:18.440000  100    /100   5574.37      5580         5571
JOB105046  2021-05-19 07:17:19.471000  100    /100   3233.33      3242         3230
JOB105047  2021-05-19 07:17:20.503000  100    /100   5008.89      5011         5007
JOB105048  2021-05-19 07:17:21.524000  100    /100   3987.11      3988         3986
JOB105049  2021-05-19 07:17:22.547000  100    /100   5365.49      5368         5363
JOB105050  2021-05-19 07:17:23.567000  100    /100   4344.42      4345         4343
JOB105051  2021-05-19 07:17:24.590000  100    /100   1762.95      1766         1761
JOB105052  2021-05-19 07:17:25.613000  100    /100   2331.61      2333         2330
JOB105053  2021-05-19 07:17:26.633000  100    /100   1310.57      1311         1310
JOB105054  2021-05-19 07:17:27.656000  100    /100   8149.2       8152         8147
JOB105055  2021-05-19 07:17:28.679000  100    /100   7126.05      7128         7124
JOB105056  2021-05-19 07:17:29.701000  200    /100   17093.14     17309        16878
JOB105057  2021-05-19 07:17:30.722000  100    /100   2745.48      2747         2744
JOB105058  2021-05-19 07:17:31.743000  100    /100   1724.15      1725         1723
JOB105059  2021-05-19 07:17:32.764000  100    /100   5139.48      5140         5139
JOB105060  2021-05-19 07:17:33.791000  100    /100   12970.7      12974        12966
JOB105061  2021-05-19 07:17:34.820000  100    /100   2337.69      2343         2333
JOB105062  2021-05-19 07:17:35.843000  100    /100   10870.13     10874        10869
JOB105063  2021-05-19 07:17:36.866000  100    /100   7497.31      7500         7496
JOB105064  2021-05-19 07:17:37.908000  100    /100   9046.45      9052         9041
JOB105065  2021-05-19 07:17:38.931000  100    /100   2465.08      2467         2464
JOB105066  2021-05-19 07:17:39.964000  100    /100   1435.97      1444         1431
JOB105067  2021-05-19 07:17:40.990000  100    /100   2870.09      2871         2869
JOB105068  2021-05-19 07:17:42.021000  100    /100   8194.44      8197         8193
JOB105069  2021-05-19 07:17:43.042000  100    /100   1720.46      1721         1719
JOB105070  2021-05-19 07:17:44.076000  100    /100   2097.15      2100         2096
JOB105071  2021-05-19 07:17:45.099000  100    /100   8867.39      8869         8866
JOB105072  2021-05-19 07:17:46.127000  100    /100   2003.23      2005         1998
