---------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID     Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB102605  2021-05-19 02:25:47.363000  100    /100   1992.89      1996         1986
JOB102606  2021-05-19 02:25:48.381000  100    /100   968.42       969          968
JOB102607  2021-05-19 02:25:49.409000  100    /100   62981.44     62983        62980
JOB102608  2021-05-19 02:25:50.433000  100    /100   61959.38     61961        61956
JOB102609  2021-05-19 02:25:51.453000  100    /100   2102.3       2103         2101
JOB102610  2021-05-19 02:25:52.472000  100    /100   8985.51      8987         8985
JOB102611  2021-05-19 02:25:53.497000  100    /100   7963.84      7967         7960
JOB102612  2021-05-19 02:25:54.517000  100    /100   2090.04      2092         2089
JOB102613  2021-05-19 02:25:55.551000  100    /100   7016.74      7018         7016
JOB102614  2021-05-19 02:25:56.572000  100    /100   5996.36      5998         5995
JOB102615  2021-05-19 02:25:57.599000  100    /100   7781.07      7785         7777
JOB102616  2021-05-19 02:25:58.622000  100    /100   22499.3      22502        22498
JOB102617  2021-05-19 02:25:59.643000  100    /100   8180.16      8182         8179
JOB102618  2021-05-19 02:26:00.664000  100    /100   4801.13      4803         4800
JOB102619  2021-05-19 02:26:01.686000  100    /100   3780.02      3782         3778
JOB102620  2021-05-19 02:26:02.724000  100    /100   2309.81      2318         2297
JOB102621  2021-05-19 02:26:03.758000  100    /100   3661.94      3671         3655
JOB102622  2021-05-19 02:26:04.796000  100    /100   1752.59      1765         1744
JOB102623  2021-05-19 02:26:05.830000  100    /100   4139.37      4146         4130
JOB102624  2021-05-19 02:26:06.848000  100    /100   2112.15      2113         2112
JOB102625  2021-05-19 02:26:07.877000  100    /100   4495.7       4503         4493
JOB102626  2021-05-19 02:26:08.902000  100    /100   3473.36      3475         3468
JOB102627  2021-05-19 02:26:09.923000  100    /100   1891.39      1892         1890
JOB102628  2021-05-19 02:26:10.948000  100    /100   5996.32      6000         5993
JOB102629  2021-05-19 02:26:11.972000  100    /100   4971.36      4974         4969
JOB102630  2021-05-19 02:26:12.998000  100    /100   7775.59      7777         7774
JOB102631  2021-05-19 02:26:14.034000  100    /100   2286.9       2288         2286
JOB102632  2021-05-19 02:26:15.054000  100    /100   1772.13      1773         1771
JOB102633  2021-05-19 02:26:16.076000  100    /100   2904.55      2907         2902
JOB102634  2021-05-19 02:26:17.098000  100    /100   2560.72      2562         2559
JOB102635  2021-05-19 02:26:18.123000  100    /100   3595.98      3597         3595
JOB102636  2021-05-19 02:26:19.155000  100    /100   1823.44      1831         1818
JOB102637  2021-05-19 02:26:20.177000  100    /100   10494.23     10496        10493
JOB102638  2021-05-19 02:26:21.224000  100    /100   1707.72      1726         1697
JOB102639  2021-05-19 02:26:22.258000  100    /100   1630.07      1640         1624
JOB102640  2021-05-19 02:26:23.289000  100    /100   1728.8       1736         1724
JOB102641  2021-05-19 02:26:24.309000  100    /100   1663.44      1664         1663
JOB102642  2021-05-19 02:26:25.336000  100    /100   4793.14      4796         4787
JOB102643  2021-05-19 02:26:26.361000  100    /100   3765.32      3768         3762
JOB102644  2021-05-19 02:26:27.382000  100    /100   62914.62     62916        62913
JOB102645  2021-05-19 02:26:28.414000  100    /100   61888.78     61892        61881
JOB102646  2021-05-19 02:26:29.436000  100    /100   3073.41      3075         3072
JOB102647  2021-05-19 02:26:30.457000  100    /100   2052.66      2054         2051
JOB102648  2021-05-19 02:26:31.478000  100    /100   2403.14      2405         2402
JOB102649  2021-05-19 02:26:32.511000  100    /100   3744.1       3751         3742
JOB102650  2021-05-19 02:26:33.532000  100    /100   2090.45      2091         2090
JOB102651  2021-05-19 02:26:34.557000  100    /100   2645.62      2648         2643
JOB102652  2021-05-19 02:26:35.584000  100    /100   1954.03      1960         1952
JOB102653  2021-05-19 02:26:36.603000  100    /100   933.14       934          933
JOB102654  2021-05-19 02:26:37.639000  100    /100   3273.72      3276         3272
