-------  -------  -------  -----------  -----------  -----------
Job ID   found    total    avg latency  max latency  min latency
JOB1899  25       /25      18380.64     18381        18380
JOB1902  25       /25      28733.0      28733        28733
JOB1913  25       /25      38830.28     38831        38830
JOB1925  25       /25      16590.36     16591        16590
JOB1934  25       /25      33359.56     33360        33359
JOB1936  25       /25      17821.84     17822        17821
JOB1954  25       /25      61990.04     61991        61989
JOB1956  0        /25      0            0            0
JOB1959  25       /25      62359.0      62359        62359
JOB1961  25       /25      18420.16     18422        18418
JOB1973  25       /25      70825.76     70826        70825
JOB2061  25       /25      64980.12     64982        64979
JOB2084  25       /25      15920.36     15921        15920
JOB2086  25       /25      19717.92     19720        19717
JOB2092  25       /25      66902.2      66903        66902
JOB2101  25       /25      19465.44     19466        19464
JOB2105  25       /25      27494.16     27496        27493
JOB2106  25       /25      28541.28     28544        28541
JOB2108  25       /25      21747.2      21748        21747
JOB2116  0        /25      0            0            0
JOB2179  25       /25      64494.48     64498        64493
JOB2181  25       /25      21623.4      21624        21622
JOB2198  25       /25      64708.12     64709        64708
JOB2205  25       /25      18559.32     18560        18559
JOB2231  0        /25      0            0            0
JOB2235  25       /25      17502.0      17502        17502
JOB2241  25       /25      89649.28     89650        89649
JOB2252  0        /25      0            0            0
JOB2256  25       /25      15731.68     15732        15731
JOB2285  25       /25      15527.04     15528        15527
JOB2297  25       /25      28814.04     28816        28813
JOB2301  25       /25      24430.4      24431        24430
JOB2308  0        /25      0            0            0
missing  JOB1956  JOB2116  JOB2231      JOB2252      JOB2308
-------  -------  -------  -----------  -----------  -----------
