--------  --------------------------  -----  -----  ------------------  -----------  -----------
Job ID    Time Stamp in UTC           found  total  avg latency         max latency  min latency
JOB51906  2021-05-14 22:27:34.336000  100    /100   2813.34             2814         2812
JOB51907  2021-05-14 22:27:35.354000  100    /100   3533.68             3535         3533
JOB51908  2021-05-14 22:27:36.373000  100    /100   2514.59             2516         2514
JOB51909  2021-05-14 22:27:37.396000  100    /100   2436.77             2439         2434
JOB51910  2021-05-14 22:27:38.416000  100    /100   1415.31             1416         1414
JOB51911  2021-05-14 22:27:39.437000  100    /100   8692.32             8694         8691
JOB51912  2021-05-14 22:27:40.458000  100    /100   2935.52             2937         2934
JOB51913  2021-05-14 22:27:41.478000  100    /100   3422.3              3423         3421
JOB51914  2021-05-14 22:27:42.499000  100    /100   2079.07             2081         2077
JOB51915  2021-05-14 22:27:43.519000  100    /100   2563.62             2565         2562
JOB51916  2021-05-14 22:27:44.540000  100    /100   1543.13             1544         1541
JOB51917  2021-05-14 22:27:45.563000  100    /100   5314.43             5316         5312
JOB51918  2021-05-14 22:27:46.589000  100    /100   4997.11             5001         4993
JOB51919  2021-05-14 22:27:47.608000  100    /100   2124.37             2125         2124
JOB51920  2021-05-14 22:27:48.642000  100    /100   1095.49             1104         1090
JOB51921  2021-05-14 22:27:49.664000  100    /100   3753.51             3755         3752
JOB51922  2021-05-14 22:27:50.684000  100    /100   5708.49             5709         5708
JOB51923  2021-05-14 22:27:51.709000  100    /100   6997.34             7000         6993
JOB51924  2021-05-14 22:27:52.730000  100    /100   3188.76             3190         3187
JOB51925  2021-05-14 22:27:53.754000  100    /100   5557.42             5563         5555
JOB51926  2021-05-14 22:27:54.781000  100    /100   1535.36             1542         1533
JOB51927  2021-05-14 22:27:55.811000  100    /100   1736.06             1741         1730
JOB51928  2021-05-14 22:27:56.832000  100    /100   2768.67             2770         2768
JOB51929  2021-05-14 22:27:57.852000  100    /100   12515.45            12516        12515
JOB51930  2021-05-14 22:27:58.874000  100    /100   3445.39             3447         3443
JOB51931  2021-05-14 22:27:59.900000  100    /100   4259.62             4266         4258
JOB51932  2021-05-14 22:28:00.923000  100    /100   3235.29             3237         3235
JOB51933  2021-05-14 22:28:01.949000  100    /100   2386.56             2391         2383
JOB51934  2021-05-14 22:28:02.970000  100    /100   29056.76            29059        29055
JOB51935  2021-05-14 22:28:03.992000  100    /100   24488.27            24491        24487
JOB51936  2021-05-14 22:28:05.015000  100    /100   23465.81            23467        23464
JOB51937  2021-05-14 22:28:06.055000  100    /100   1068.93             1073         1064
JOB51938  2021-05-14 22:28:07.076000  100    /100   2248.02             2249         2247
JOB51939  2021-05-14 22:28:08.098000  100    /100   3353.41             3357         3352
JOB51940  2021-05-14 22:28:09.122000  100    /100   2992.72             2996         2991
JOB51941  2021-05-14 22:28:10.142000  100    /100   1971.92             1973         1971
JOB51942  2021-05-14 22:28:11.164000  100    /100   1799.39             1801         1797
JOB51943  2021-05-14 22:28:12.183000  100    /100   1992.41             1993         1992
JOB51944  2021-05-14 22:28:13.209000  100    /100   3589.99             3594         3586
JOB51945  2021-05-14 22:28:14.242000  100    /100   10606.22            10611        10597
JOB51946  2021-05-14 22:28:15.277000  100    /100   3984.67             3994         3978
JOB51947  2021-05-14 22:28:16.315000  100    /100   2948.22             2960         2940
JOB51948  2021-05-14 22:28:17.345000  100    /100   3913.09             3921         3909
JOB51949  2021-05-14 22:28:18.375000  100    /100   2881.13             2889         2879
JOB51950  2021-05-14 22:28:19.405000  100    /100   6274.15             6280         6268
JOB51951  2021-05-14 22:28:20.432000  100    /100   1419.14             1424         1416
JOB51952  2021-05-14 22:28:21.453000  100    /100   62070.22            62071        62069
JOB51953  2021-05-14 22:28:22.473000  100    /100   18151.73            18152        18151
JOB51954  2021-05-14 22:28:23.494000  100    /100   17130.78            17133        17130
JOB51955  2021-05-14 22:28:24.516000  100    /100   12689.29            12691        12688
JOB51956  2021-05-14 22:28:25.539000  100    /100   13857.27            13859        13855
JOB51957  2021-05-14 22:28:26.561000  100    /100   63149.31            63151        63148
JOB51958  2021-05-14 22:28:27.585000  100    /100   62126.06            62128        62124
JOB51959  2021-05-14 22:28:28.604000  100    /100   8397.58             8399         8397
JOB51960  2021-05-14 22:28:29.627000  100    /100   21461.61            21464        21459
JOB51961  2021-05-14 22:28:30.651000  100    /100   20436.92            20440        20435
JOB51962  2021-05-14 22:28:31.673000  100    /100   1392.47             1394         1391
JOB51963  2021-05-14 22:28:32.692000  100    /100   4039.37             4040         4039
JOB51964  2021-05-14 22:28:33.714000  100    /100   2924.08             2925         2922
JOB51965  2021-05-14 22:28:34.736000  100    /100   1901.64             1903         1900
JOB51966  2021-05-14 22:28:35.758000  100    /100   1293.59             1295         1292
JOB51967  2021-05-14 22:28:36.785000  100    /100   8447.05             8451         8443
JOB51968  2021-05-14 22:28:37.822000  100    /100   61426.46            61437        61419
JOB51969  2021-05-14 22:28:38.842000  100    /100   3358.02             3359         3357
JOB51970  2021-05-14 22:28:39.867000  100    /100   1862.56             1864         1857
JOB51971  2021-05-14 22:28:40.889000  100    /100   10409.78            10411        10408
JOB51972  2021-05-14 22:28:41.912000  100    /100   9386.8              9389         9385
JOB51973  2021-05-14 22:28:42.932000  100    /100   4862.55             4864         4862
JOB51974  2021-05-14 22:28:43.957000  100    /100   2355.06             2359         2352
JOB51975  2021-05-14 22:28:44.977000  100    /100   2262.59             2264         2262
JOB51976  2021-05-14 22:28:45.998000  100    /100   1241.61             1242         1241
JOB51977  2021-05-14 22:28:47.022000  100    /100   4253.46             4256         4252
JOB51978  2021-05-14 22:28:48.045000  100    /100   7408.23             7410         7406
JOB51979  2021-05-14 22:28:49.067000  100    /100   6385.33             6387         6384
JOB51980  2021-05-14 22:28:50.088000  100    /100   9782.94             9784         9782
JOB51981  2021-05-14 22:28:51.110000  100    /100   1850.8              1852         1849
JOB51982  2021-05-14 22:28:52.130000  100    /100   5165.94             5167         5165
JOB51983  2021-05-14 22:28:53.150000  100    /100   2417.07             2418         2416
JOB51984  2021-05-14 22:28:54.173000  100    /100   1606.66             1610         1605
JOB51985  2021-05-14 22:28:55.200000  100    /100   5899.68             5902         5895
JOB51986  2021-05-14 22:28:56.225000  100    /100   2419.27             2421         2416
JOB51987  2021-05-14 22:28:57.248000  100    /100   2432.73             2436         2432
JOB51988  2021-05-14 22:28:58.275000  100    /100   4601.4              4606         4599
JOB51989  2021-05-14 22:28:59.297000  100    /100   5664.56             5666         5663
JOB51990  2021-05-14 22:29:00.318000  100    /100   4643.19             4644         4642
JOB51991  2021-05-14 22:29:01.357000  100    /100   4248.22             4251         4245
