--------  -----  -----  -----------  -----------  -----------
Job ID    found  total  avg latency  max latency  min latency
JOB19438  100    /100   63064.04     63065        63064
JOB19442  100    /100   11466.82     11469        11466
JOB19447  100    /100   62290.7      62293        62289
JOB19451  100    /100   19244.0      19244        19244
JOB19462  100    /100   11841.09     11846        11838
JOB19466  100    /100   19793.28     19795        19791
JOB19467  100    /100   10441.98     10444        10441
JOB19472  100    /100   40603.16     40604        40602
JOB19478  100    /100   23249.7      23252        23246
JOB19481  100    /100   71480.66     71484        71475
JOB19482  100    /100   17713.77     17724        17703
JOB19484  100    /100   12910.31     12912        12909
JOB19488  100    /100   25236.04     25237        25235
JOB19492  100    /100   35858.47     35861        35857
JOB19493  100    /100   30139.83     30144        30137
JOB19497  100    /100   13725.06     13726        13724
JOB19499  100    /100   10960.18     10963        10956
JOB19500  100    /100   37057.95     37059        37056
JOB19501  100    /100   15913.67     15915        15912
JOB19508  100    /100   33222.97     33224        33222
JOB19513  100    /100   29231.8      29235        29229
JOB19515  100    /100   22487.71     22494        22481
JOB19520  100    /100   63891.26     63892        63891
JOB19523  100    /100   14908.29     14915        14900
JOB19524  100    /100   14235.5      14239        14233
JOB19542  100    /100   11991.69     11994        11989
JOB19548  100    /100   77900.91     77906        77898
JOB19562  100    /100   15220.47     15223        15219
JOB19564  100    /100   12207.57     12210        12206
JOB19566  100    /100   29308.09     29310        29307
JOB19567  100    /100   22041.27     22044        22040
JOB19568  100    /100   13182.41     13184        13181
JOB19570  100    /100   15549.59     15551        15548
JOB19585  100    /100   13107.99     13110        13106
JOB19595  100    /100   11079.93     11081        11079
JOB19604  100    /100   11592.8      11594        11592
JOB19614  100    /100   72617.13     72619        72615
JOB19623  100    /100   84122.09     84127        84120
JOB19626  100    /100   68842.12     68844        68840
JOB19630  100    /100   67237.61     67240        67235
JOB19638  100    /100   64116.94     64119        64115
JOB19640  100    /100   11983.89     11988        11981
JOB19646  100    /100   26888.24     26890        26887
JOB19654  100    /100   68079.38     68081        68078
JOB19661  100    /100   22233.07     22236        22231
JOB19672  100    /100   11968.45     11970        11967
JOB19708  100    /100   19836.36     19842        19832
JOB19714  100    /100   63594.99     63601        63591
JOB19730  100    /100   24266.49     24267        24266
JOB19737  100    /100   27547.7      27552        27540
JOB19754  100    /100   24969.22     24972        24967
JOB19755  100    /100   10974.45     10979        10969
JOB19765  100    /100   11064.76     11074        11056
JOB19770  100    /100   18591.17     18592        18590
JOB19771  100    /100   19633.34     19634        19633
JOB19775  100    /100   15470.62     15472        15469
JOB19779  100    /100   16870.01     16871        16869
JOB19781  100    /100   40329.16     40330        40328
JOB19784  100    /100   10848.35     10854        10843
JOB19793  100    /100   35934.13     35937        35931
JOB19796  100    /100   14768.66     14774        14764
JOB19804  100    /100   14801.1      14808        14797
JOB19806  100    /100   17517.25     17518        17516
JOB19810  100    /100   11513.93     11516        11510
JOB19817  100    /100   12211.8      12215        12203
JOB19828  100    /100   31380.04     31383        31376
JOB19839  100    /100   82051.51     82062        82044
JOB19850  100    /100   28269.41     28272        28264
JOB19856  100    /100   20134.18     20135        20133
JOB19862  100    /100   65478.98     65480        65478
JOB19864  100    /100   16213.26     16214        16212
JOB19870  100    /100   23166.44     23174        23159
JOB19873  100    /100   10838.55     10844        10835
JOB19879  100    /100   21373.13     21375        21372
JOB19880  100    /100   14224.4      14226        14223
JOB19891  100    /100   65017.65     65019        65016
JOB19901  100    /100   14778.51     14784        14776
JOB19902  100    /100   61941.74     61944        61940
JOB19908  100    /100   69361.82     69363        69360
JOB19909  100    /100   16949.25     16951        16947
JOB19912  100    /100   10946.46     10948        10945
missing
--------  -----  -----  -----------  -----------  -----------
