--------  --------  --------  -----------  -----------  -----------
Job ID    found     total     avg latency  max latency  min latency
JOB17041  100       /100      62099.97     62102        62099
JOB17044  100       /100      17666.68     17668        17666
JOB17048  100       /100      13375.53     13381        13370
JOB17056  100       /100      15547.84     15549        15546
JOB17070  200       /100      12669.33     12675        12661
JOB17078  100       /100      10634.66     10642        10629
JOB17080  100       /100      69838.3      69840        69836
JOB17083  100       /100      23547.54     23554        23544
JOB17086  100       /100      62315.07     62317        62313
JOB17092  100       /100      12920.8      12922        12920
JOB17095  100       /100      13009.02     13010        13009
JOB17099  0         /100      0            0            0
JOB17101  200       /100      16645.3      16654        16635
JOB17106  200       /100      35038.75     35210        34868
JOB17109  0         /100      0            0            0
JOB17122  100       /100      12802.52     12804        12801
JOB17146  100       /100      62901.56     62904        62900
JOB17151  0         /100      0            0            0
JOB17161  100       /100      16107.88     16109        16107
JOB17167  100       /100      64938.67     64940        64936
JOB17173  100       /100      11773.6      11778        11770
JOB17181  100       /100      13153.82     13157        13152
JOB17182  0         /100      0            0            0
JOB17184  100       /100      64483.47     64485        64482
JOB17194  100       /100      63431.66     63433        63430
JOB17205  100       /100      12660.25     12661        12659
JOB17209  100       /100      14313.95     14316        14313
JOB17212  100       /100      20503.09     20507        20500
JOB17214  100       /100      13186.36     13189        13184
JOB17221  100       /100      18303.41     18306        18302
JOB17234  100       /100      60927.97     60933        60924
JOB17245  100       /100      72540.88     72543        72540
JOB17246  100       /100      14601.6      14603        14601
JOB17249  100       /100      16654.83     16665        16647
JOB17250  100       /100      13159.18     13160        13159
JOB17264  100       /100      122243.64    122245       122243
JOB17271  100       /100      10749.46     10752        10747
JOB17277  100       /100      14231.39     14233        14230
JOB17282  100       /100      10986.93     10989        10986
JOB17291  100       /100      12609.79     12613        12608
JOB17294  100       /100      13834.55     13848        13822
JOB17308  100       /100      11221.99     11225        11220
JOB17309  100       /100      64888.63     64891        64887
JOB17313  100       /100      13533.9      13536        13532
JOB17318  100       /100      63688.47     63690        63686
JOB17323  100       /100      11171.63     11174        11170
JOB17326  100       /100      14662.49     14664        14661
JOB17327  100       /100      10944.13     10945        10942
JOB17333  100       /100      11965.21     11968        11958
JOB17353  100       /100      17182.13     17183        17181
JOB17383  100       /100      11754.22     11762        11744
JOB17403  100       /100      71954.45     71958        71953
JOB17404  100       /100      15833.82     15835        15832
JOB17407  100       /100      26317.69     26319        26316
JOB17419  100       /100      13836.71     13841        13835
JOB17420  100       /100      62935.92     62937        62935
JOB17426  100       /100      66789.46     66792        66788
JOB17429  100       /100      12411.65     12412        12411
JOB17443  100       /100      61917.28     61919        61914
JOB17446  100       /100      81018.86     81020        81018
JOB17452  100       /100      12890.92     12892        12890
JOB17456  100       /100      26114.79     26117        26113
JOB17461  100       /100      17848.87     17850        17848
JOB17465  100       /100      63536.0      63537        63535
JOB17474  100       /100      11097.16     11098        11096
JOB17475  100       /100      23117.69     23119        23116
JOB17477  100       /100      17916.73     17919        17914
JOB17482  100       /100      25047.1      25049        25045
JOB17494  100       /100      62529.96     62534        62519
JOB17497  100       /100      16432.57     16437        16428
JOB17499  100       /100      12862.77     12864        12862
JOB17506  100       /100      20963.95     20965        20963
JOB17507  100       /100      19209.15     19211        19203
missing   JOB17099  JOB17109  JOB17151     JOB17182
--------  --------  --------  -----------  -----------  -----------
