--------  --------  --------  -----------  -----------  -----------
Job ID    found     total     avg latency  max latency  min latency
JOB15121  100       /100      10814.39     10818        10812
JOB15122  100       /100      15733.29     15735        15731
JOB15127  100       /100      61142.27     61143        61141
JOB15132  100       /100      20352.21     20354        20351
JOB15133  100       /100      65811.08     65818        65802
JOB15137  100       /100      21865.63     21867        21863
JOB15139  100       /100      12120.18     12124        12118
JOB15140  0         /100      0            0            0
JOB15142  100       /100      11258.21     11260        11257
JOB15146  100       /100      7629.81      7640         7623
JOB15156  100       /100      18133.63     18134        18133
JOB15160  100       /100      64579.0      64580        64578
JOB15165  100       /100      32974.22     32976        32972
JOB15167  100       /100      29901.73     29904        29899
JOB15176  100       /100      10635.21     10639        10634
JOB15184  100       /100      11520.97     11524        11520
JOB15194  100       /100      10760.29     10764        10756
JOB15200  0         /100      0            0            0
JOB15203  100       /100      11803.92     11811        11800
JOB15205  100       /100      13690.51     13693        13686
JOB15212  100       /100      15214.46     15220        15208
JOB15216  100       /100      18718.16     18719        18717
JOB15226  100       /100      20379.1      20382        20377
JOB15227  100       /100      12357.64     12359        12357
JOB15231  100       /100      10968.05     10973        10966
JOB15233  100       /100      4563.51      13083        3401
JOB15234  100       /100      15038.59     15042        15037
JOB15247  100       /100      13126.27     13129        13123
JOB15252  100       /100      10811.35     10813        10810
JOB15255  100       /100      18498.49     18501        18497
JOB15269  100       /100      11868.3      11870        11865
JOB15274  100       /100      12449.76     12451        12449
JOB15275  100       /100      23869.8      23872        23869
JOB15277  100       /100      66627.38     66630        66625
JOB15280  100       /100      17209.72     17212        17208
JOB15282  100       /100      62417.19     62423        62415
JOB15284  100       /100      11669.99     11671        11669
JOB15292  100       /100      11836.45     11837        11836
JOB15301  100       /100      63277.95     63280        63276
JOB15315  100       /100      12515.36     12519        12512
JOB15319  100       /100      12193.72     12196        12192
JOB15322  100       /100      10978.5      10980        10976
JOB15325  100       /100      64862.19     64874        64852
JOB15334  100       /100      63096.0      63096        63096
JOB15337  100       /100      62969.39     62972        62966
JOB15341  100       /100      16121.58     16123        16120
JOB15347  0         /100      0            0            0
JOB15369  100       /100      11631.53     11633        11630
JOB15372  100       /100      69107.9      69109        69106
JOB15391  100       /100      33238.18     33248        33230
JOB15393  100       /100      13029.17     13031        13028
JOB15403  100       /100      62726.35     62737        62721
JOB15426  100       /100      11244.73     11246        11244
JOB15444  100       /100      32517.01     32520        32513
JOB15450  100       /100      15623.37     15625        15621
JOB15452  100       /100      11198.11     11200        11197
JOB15456  100       /100      65283.03     65285        65280
JOB15461  100       /100      11126.88     11128        11126
JOB15466  100       /100      11032.27     11034        11030
JOB15469  100       /100      25657.61     25659        25656
JOB15477  100       /100      21604.85     21614        21600
JOB15479  100       /100      15246.6      15247        15246
JOB15484  100       /100      27268.56     27270        27266
JOB15487  100       /100      11822.94     11824        11822
JOB15495  100       /100      12238.86     12241        12237
JOB15497  100       /100      10747.95     10749        10747
JOB15498  100       /100      63678.6      63690        63669
JOB15500  100       /100      16464.97     16466        16464
JOB15512  100       /100      15065.54     15066        15065
JOB15522  100       /100      75557.54     75561        75555
JOB15523  100       /100      15828.74     15833        15823
JOB15532  100       /100      18571.12     18574        18569
JOB15539  100       /100      18046.58     18048        18045
JOB15543  100       /100      14426.93     14435        14421
JOB15547  100       /100      18626.61     18628        18626
JOB15549  100       /100      14784.63     14788        14780
JOB15556  100       /100      12497.46     12499        12496
JOB15582  100       /100      24490.38     24494        24488
JOB15585  100       /100      11603.25     11608        11598
JOB15587  100       /100      13294.35     13298        13291
missing   JOB15140  JOB15200  JOB15347
--------  --------  --------  -----------  -----------  -----------
