--------  --------  --------  -----------  -----------  -----------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------
Job ID    found     total     avg latency  max latency  min latency
JOB17037  100       /100      3411.24      3415         3407
JOB17038  100       /100      2945.02      2946         2944
JOB17039  100       /100      2376.71      2378         2376
JOB17040  100       /100      2317.24      2319         2316
JOB17041  0         /100      0            0            0
JOB17042  100       /100      2039.67      2048         2033
JOB17043  100       /100      8159.34      8164         8153
JOB17044  0         /100      0            0            0
JOB17045  100       /100      1988.42      1989         1988
JOB17046  100       /100      1815.99      1819         1815
JOB17047  100       /100      1217.93      1220         1215
JOB17048  0         /100      0            0            0
JOB17049  100       /100      1422.42      1425         1421
JOB17050  100       /100      2946.92      2951         2945
JOB17051  100       /100      6308.31      6311         6306
JOB17052  100       /100      2564.83      2568         2559
JOB17053  100       /100      6563.65      6566         6561
JOB17054  100       /100      8831.72      8834         8830
JOB17055  100       /100      6023.18      6024         6022
JOB17056  0         /100      0            0            0
JOB17057  100       /100      9120.31      9122         9119
JOB17058  100       /100      6811.32      6812         6810
JOB17059  100       /100      5136.58      5138         5135
JOB17060  100       /100      1516.61      1518         1516
JOB17061  100       /100      3098.85      3110         3092
JOB17062  100       /100      1852.53      1854         1851
JOB17063  100       /100      3186.07      3188         3185
JOB17064  100       /100      5390.66      5392         5390
JOB17065  100       /100      2877.94      2878         2877
JOB17066  100       /100      10001.32     10003        10000
JOB17067  100       /100      1905.18      1909         1896
JOB17068  100       /100      7886.41      7888         7885
JOB17069  100       /100      4316.49      4323         4313
JOB17070  0         /100      0            0            0
JOB17071  100       /100      7354.41      7356         7353
JOB17072  100       /100      2543.6       2547         2538
JOB17073  100       /100      8987.5       8991         8983
JOB17074  100       /100      2508.64      2512         2507
JOB17075  100       /100      4835.06      4841         4831
JOB17076  100       /100      7923.45      7931         7916
JOB17077  100       /100      4785.93      4790         4777
JOB17078  0         /100      0            0            0
JOB17079  100       /100      1971.14      1973         1969
JOB17080  0         /100      0            0            0
JOB17081  100       /100      1695.19      1696         1694
JOB17082  100       /100      4961.86      4967         4950
JOB17083  0         /100      0            0            0
JOB17084  100       /100      3757.84      3760         3755
JOB17085  100       /100      7014.48      7016         7013
JOB17086  0         /100      0            0            0
JOB17087  100       /100      3048.95      3050         3048
JOB17088  100       /100      6359.04      6367         6353
JOB17089  100       /100      4599.99      4602         4597
JOB17090  100       /100      3065.09      3069         3061
JOB17091  100       /100      3389.91      3391         3388
JOB17092  0         /100      0            0            0
JOB17093  100       /100      9222.32      9225         9221
JOB17094  100       /100      2382.33      2383         2382
JOB17095  0         /100      0            0            0
JOB17096  100       /100      7354.21      7355         7353
JOB17097  100       /100      7663.84      7671         7656
JOB17098  100       /100      4869.83      4871         4869
JOB17099  0         /100      0            0            0
JOB17100  100       /100      4400.74      4402         4399
JOB17101  0         /100      0            0            0
JOB17102  100       /100      1843.3       1846         1841
JOB17103  100       /100      9709.67      9716         9701
JOB17104  100       /100      10275.93     10277        10274
JOB17105  100       /100      1198.52      1202         1196
JOB17106  0         /100      0            0            0
JOB17107  100       /100      5966.77      5968         5966
JOB17108  100       /100      5946.32      5948         5945
JOB17109  0         /100      0            0            0
JOB17110  100       /100      3964.85      3972         3957
JOB17111  100       /100      6821.03      6825         6818
JOB17112  100       /100      4545.81      4552         4542
JOB17113  100       /100      5961.49      5965         5959
