--------  --------  --------  -----------  -----------  -----------
Job ID    found     total     avg latency  max latency  min latency
JOB15598  100       /100      30802.31     30809        30795
JOB15611  100       /100      11226.8      11235        11221
JOB15620  100       /100      11461.67     11466        11454
JOB15632  100       /100      12732.06     12733        12731
JOB15639  100       /100      15544.51     15546        15544
JOB15641  100       /100      21401.34     21402        21401
JOB15642  100       /100      18651.93     18653        18651
JOB15666  100       /100      15548.75     15549        15548
JOB15672  100       /100      11653.7      11656        11652
JOB15682  100       /100      10774.95     10776        10774
JOB15688  100       /100      12584.23     12586        12582
JOB15696  100       /100      12534.04     12542        12527
JOB15701  100       /100      16838.04     16845        16833
JOB15710  100       /100      11054.81     11065        11049
JOB15715  100       /100      21968.16     21970        21967
JOB15727  100       /100      11835.22     11838        11833
JOB15737  100       /100      15727.17     15733        15722
JOB15749  100       /100      10974.3      10978        10970
JOB15752  0         /100      0            0            0
JOB15754  100       /100      11058.77     11060        11057
JOB15756  100       /100      19987.11     19988        19986
JOB15758  100       /100      13523.63     13525        13523
JOB15761  100       /100      12753.33     12754        12753
JOB15767  100       /100      14838.31     14842        14829
JOB15770  100       /100      10745.02     10747        10743
JOB15780  100       /100      13799.36     13800        13798
JOB15794  100       /100      13377.98     13380        13375
JOB15798  100       /100      11865.44     11867        11864
JOB15799  100       /100      10893.57     10897        10891
JOB15825  100       /100      30214.28     30217        30207
JOB15831  100       /100      11193.75     11196        11192
JOB15832  100       /100      10880.81     10891        10874
JOB15841  100       /100      16607.96     16609        16607
JOB15843  100       /100      13720.72     13722        13718
JOB15844  100       /100      14219.26     14226        14214
JOB15845  100       /100      14803.32     14810        14795
JOB15847  100       /100      64266.01     64271        64258
JOB15854  100       /100      75686.37     75688        75685
JOB15856  100       /100      33085.06     33091        33080
JOB15859  100       /100      13321.89     13329        13317
JOB15865  0         /100      0            0            0
JOB15877  100       /100      15362.93     15366        15361
JOB15887  100       /100      67125.92     67131        67121
JOB15896  0         /100      0            0            0
JOB15898  100       /100      11487.67     11491        11486
JOB15904  100       /100      67714.44     67716        67713
JOB15907  100       /100      11493.69     11500        11488
JOB15909  0         /100      0            0            0
JOB15911  100       /100      10992.53     10994        10992
JOB15917  100       /100      18389.73     18392        18388
JOB15919  100       /100      14777.01     14778        14776
JOB15920  100       /100      62627.46     62629        62626
JOB15924  100       /100      10645.54     10649        10644
JOB15926  100       /100      62707.53     62710        62706
JOB15930  100       /100      19985.61     19993        19983
JOB15931  100       /100      13901.79     13903        13901
JOB15937  100       /100      14537.62     14542        14533
JOB15947  100       /100      11592.26     11595        11591
JOB15948  100       /100      11862.89     11864        11862
JOB15956  100       /100      13087.5      13092        13084
JOB15970  100       /100      11853.33     11854        11852
JOB15979  100       /100      15782.74     15785        15781
JOB15993  100       /100      62362.51     62364        62359
JOB16003  200       /100      16527.87     16549        16507
JOB16004  100       /100      10765.76     10770        10763
JOB16030  100       /100      62677.81     62679        62675
JOB16035  100       /100      14966.94     14969        14965
JOB16040  100       /100      10793.69     10807        10783
JOB16045  100       /100      13806.99     13815        13798
JOB16046  100       /100      12420.61     12424        12418
JOB16062  100       /100      62476.77     62478        62476
JOB16075  0         /100      0            0            0
missing   JOB15752  JOB15865  JOB15896     JOB15909     JOB16075
--------  --------  --------  -----------  -----------  -----------
