--------  -----  -----  -----------  -----------  -----------
Job ID    found  total  avg latency  max latency  min latency
JOB19918  100    /100   66155.5      66158        66153
JOB19920  100    /100   11088.31     11091        11086
JOB19934  100    /100   11001.44     11005        11000
JOB19937  100    /100   39365.39     39368        39363
JOB19948  100    /100   13120.48     13129        13110
JOB19951  100    /100   15543.41     15548        15532
JOB19952  100    /100   20541.93     20543        20541
JOB19963  100    /100   16115.23     16122        16113
JOB19966  100    /100   16580.96     16582        16580
JOB19967  100    /100   10997.9      11000        10996
JOB19968  100    /100   32413.14     32415        32411
JOB19970  100    /100   17698.79     17699        17698
JOB19973  200    /100   14487.98     14491        14484
JOB19977  100    /100   20880.82     20884        20880
JOB19978  100    /100   26601.82     26603        26601
JOB19979  100    /100   11898.51     11901        11895
JOB19984  100    /100   14100.71     14101        14100
JOB19987  100    /100   15736.03     15737        15735
JOB19989  100    /100   63847.08     63857        63843
JOB19993  100    /100   21643.46     21645        21641
JOB19998  100    /100   22748.38     22755        22746
JOB20001  100    /100   67592.1      67593        67591
JOB20028  100    /100   21548.39     21551        21546
JOB20031  100    /100   22313.6      22316        22311
JOB20042  100    /100   12407.98     12411        12407
JOB20064  100    /100   19961.46     19963        19960
JOB20072  100    /100   11867.05     11869        11866
JOB20075  100    /100   63253.79     63255        63253
JOB20085  100    /100   15229.93     15233        15228
JOB20087  100    /100   14823.53     14825        14823
JOB20096  100    /100   48255.81     61695        3287
JOB20098  100    /100   11634.42     11636        11633
JOB20112  100    /100   14296.7      14300        14294
JOB20116  100    /100   31225.08     31229        31222
JOB20117  100    /100   12065.14     12066        12065
JOB20126  100    /100   16289.58     16291        16288
JOB20132  100    /100   64997.69     65007        64990
JOB20133  100    /100   15028.58     15037        15018
JOB20138  100    /100   16758.08     16759        16757
JOB20141  100    /100   62558.03     62560        62557
JOB20152  100    /100   22564.56     22566        22563
JOB20157  100    /100   13644.24     13649        13640
JOB20164  100    /100   15471.51     15473        15471
JOB20168  100    /100   67070.8      67074        67066
JOB20201  100    /100   14219.05     14221        14217
JOB20204  100    /100   66766.1      66770        66761
JOB20226  100    /100   72170.43     72171        72170
JOB20229  100    /100   12008.01     12015        12001
JOB20234  100    /100   17757.41     17758        17757
JOB20242  100    /100   29025.85     29028        29024
JOB20247  100    /100   68450.3      68452        68449
JOB20254  100    /100   11583.85     11586        11581
JOB20259  100    /100   10970.54     10971        10970
JOB20267  100    /100   12047.41     12048        12047
JOB20276  100    /100   64689.47     64693        64686
JOB20278  100    /100   40756.07     40758        40754
JOB20280  100    /100   15366.13     15367        15365
JOB20283  100    /100   12512.16     12514        12511
JOB20286  100    /100   15369.53     15370        15369
JOB20291  100    /100   12857.57     12859        12855
JOB20292  100    /100   24049.14     24053        24047
JOB20298  100    /100   10829.49     10830        10829
JOB20300  100    /100   11750.08     11753        11748
JOB20317  100    /100   14175.68     14178        14173
JOB20319  100    /100   11510.5      11518        11502
JOB20321  100    /100   13383.46     13385        13382
JOB20322  100    /100   17779.15     17781        17778
JOB20337  100    /100   61596.6      61598        61595
JOB20350  100    /100   11108.16     11110        11106
JOB20358  100    /100   66481.37     66483        66479
JOB20365  100    /100   15120.63     15122        15118
JOB20366  100    /100   67214.61     67216        67214
JOB20367  100    /100   3796.22      3801         3793
JOB20369  100    /100   20610.63     20614        20606
JOB20371  100    /100   20831.54     20834        20827
missing
--------  -----  -----  -----------  -----------  -----------
