--------  --------  -----  ------------------  -----------  -----------
Job ID    found     total  avg latency         max latency  min latency
JOB18000  100       /100   11073.66            11081        11068
JOB18008  100       /100   21173.86            21175        21172
JOB18014  100       /100   13206.12            13207        13205
JOB18022  100       /100   17836.31            17837        17835
JOB18023  100       /100   29025.05            29028        29023
JOB18025  100       /100   62344.2             62347        62341
JOB18027  100       /100   61727.27            61729        61726
JOB18036  100       /100   10614.09            10616        10612
JOB18042  100       /100   15164.44            15168        15161
JOB18043  100       /100   12263.03            12264        12262
JOB18046  100       /100   11116.0             11119        11113
JOB18049  100       /100   16297.47            16301        16295
JOB18069  100       /100   11589.83            11592        11589
JOB18070  100       /100   16803.77            16810        16795
JOB18074  100       /100   27230.29            27232        27226
JOB18084  100       /100   12506.65            12508        12506
JOB18087  100       /100   20014.24            20018        20010
JOB18090  100       /100   11336.01            11338        11334
JOB18091  100       /100   61968.46            61970        61968
JOB18093  100       /100   11890.21            11893        11888
JOB18094  100       /100   29400.12            29410        29395
JOB18095  100       /100   16235.51            16249        16225
JOB18104  100       /100   16459.82            16462        16458
JOB18106  100       /100   62615.44            62627        62608
JOB18110  100       /100   10841.7             10843        10840
JOB18118  100       /100   41878.17            41884        41874
JOB18129  100       /100   69541.01            69542        69539
JOB18133  100       /100   26632.8             26635        26631
JOB18146  100       /100   14752.67            14754        14751
JOB18154  100       /100   130475.26           130476       130474
JOB18160  100       /100   18058.27            18060        18057
JOB18164  100       /100   10968.95            10971        10968
JOB18168  100       /100   14127.34            14134        14125
JOB18169  100       /100   18126.88            18128        18126
JOB18170  100       /100   50019.01            50029        50012
JOB18174  100       /100   65110.85            65114        65110
JOB18178  100       /100   65247.99            65257        65238
JOB18181  100       /100   62379.05            62381        62377
JOB18182  100       /100   17786.83            17789        17785
JOB18183  200       /100   12837.14            12840        12834
JOB18185  100       /100   21434.97            21436        21434
JOB18191  100       /100   22638.8             22647        22633
JOB18193  100       /100   13760.52            13762        13759
JOB18198  100       /100   11311.45            11315        11307
JOB18205  100       /100   11388.0             11390        11386
JOB18225  100       /100   63022.61            63024        63021
JOB18232  100       /100   12546.88            12552        12539
JOB18237  100       /100   21489.7             21492        21487
JOB18241  100       /100   26240.98            26246        26237
JOB18244  100       /100   12548.3             12550        12547
JOB18245  100       /100   11521.47            11523        11519
JOB18272  100       /100   17856.16            17858        17855
JOB18274  100       /100   16278.38            16281        16276
JOB18280  100       /100   12368.79            12370        12368
JOB18298  100       /100   28185.67            28189        28184
JOB18301  100       /100   17570.43            17586        17561
JOB18304  100       /100   65142.53            65145        65137
JOB18308  100       /100   19196.12            19200        19193
JOB18310  100       /100   10803.23            10805        10802
JOB18317  100       /100   12224.74            12227        12223
JOB18326  100       /100   62420.71            62423        62419
JOB18330  100       /100   13090.78            13092        13090
JOB18331  100       /100   12268.14            12271        12264
JOB18335  100       /100   13658.47            13661        13655
JOB18337  100       /100   13458.74            13462        13454
JOB18340  100       /100   25926.66            25928        25925
JOB18352  100       /100   64641.08            64645        64634
JOB18353  100       /100   16151.53            16154        16151
JOB18356  100       /100   69650.12            69659        69647
JOB18358  100       /100   21100.39            21102        21099
JOB18359  100       /100   12633.87            12635        12632
JOB18362  100       /100   11087.23            11091        11085
JOB18366  100       /100   24473.89            24475        24472
JOB18369  100       /100   29190.88            29192        29190
JOB18389  100       /100   14171.85            14173        14170
JOB18404  100       /100   14853.07            14855        14852
JOB18415  100       /100   13022.9             13024        13022
JOB18416  100       /100   11000.24            11001        11000
JOB18417  100       /100   17541.19            17543        17540
JOB18419  100       /100   22995.26            23003        22984
JOB18421  100       /100   29158.48            61030        7010
JOB18422  300       /100   21476.386666666665  21595        21414
JOB18423  100       /100   13152.13            13155        13147
JOB18430  100       /100   11168.38            11172        11164
JOB18440  100       /100   10908.01            10909        10907
JOB18449  100       /100   12427.36            12434        12422
JOB18453  100       /100   24600.57            24601        24600
JOB18457  100       /100   10996.9             10998        10996
missing   JOB18422
--------  --------  -----  ------------------  -----------  -----------
