--------  --------------------------  -----  -----  ------------------  -----------  -----------
Job ID    Time Stamp in UTC           found  total  avg latency         max latency  min latency
JOB60712  2021-05-17 11:47:07.532000  100    /100   2317.36             2319         2316
JOB60713  2021-05-17 11:47:08.557000  100    /100   1294.96             1298         1291
JOB60714  2021-05-17 11:47:09.579000  100    /100   3893.65             3896         3892
JOB60715  2021-05-17 11:47:10.600000  100    /100   1109.24             1111         1108
JOB60716  2021-05-17 11:47:11.621000  100    /100   10588.68            10590        10588
JOB60717  2021-05-17 11:47:12.643000  100    /100   7047.7              7050         7046
JOB60718  2021-05-17 11:47:13.670000  100    /100   7893.03             7897         7888
JOB60719  2021-05-17 11:47:14.692000  100    /100   6867.53             6869         6866
JOB60720  2021-05-17 11:47:15.712000  100    /100   2691.85             2694         2691
JOB60721  2021-05-17 11:47:16.732000  100    /100   3584.67             3585         3584
JOB60722  2021-05-17 11:47:17.753000  100    /100   2564.67             2567         2563
JOB60723  2021-05-17 11:47:18.783000  100    /100   1438.74             1445         1433
JOB60724  2021-05-17 11:47:19.814000  100    /100   4081.97             4089         4076
JOB60725  2021-05-17 11:47:20.838000  100    /100   8114.56             8117         8111
JOB60726  2021-05-17 11:47:21.861000  100    /100   4177.48             4179         4176
JOB60727  2021-05-17 11:47:22.883000  100    /100   4567.76             4569         4566
JOB60728  2021-05-17 11:47:23.904000  100    /100   3849.65             3851         3848
JOB60729  2021-05-17 11:47:24.926000  100    /100   2828.04             2830         2826
JOB60730  2021-05-17 11:47:25.963000  100    /100   8219.93             8228         8215
JOB60731  2021-05-17 11:47:26.985000  100    /100   11194.17            11196        11192
JOB60732  2021-05-17 11:47:28.011000  100    /100   1636.83             1642         1634
JOB60733  2021-05-17 11:47:29.031000  100    /100   7381.87             7383         7381
JOB60734  2021-05-17 11:47:30.053000  100    /100   5572.65             5574         5571
JOB60735  2021-05-17 11:47:31.072000  100    /100   5509.31             5510         5509
JOB60736  2021-05-17 11:47:32.093000  100    /100   2359.33             2361         2358
JOB60737  2021-05-17 11:47:33.112000  100    /100   2368.36             2369         2368
JOB60738  2021-05-17 11:47:34.145000  100    /100   2248.43             2256         2242
JOB60739  2021-05-17 11:47:35.171000  100    /100   2664.04             2669         2662
JOB60740  2021-05-17 11:47:36.193000  100    /100   1641.71             1644         1640
JOB60741  2021-05-17 11:47:37.224000  100    /100   6589.16             6597         6584
JOB60742  2021-05-17 11:47:38.244000  100    /100   3295.6              3297         3295
JOB60743  2021-05-17 11:47:39.266000  100    /100   16093.0             16094        16091
JOB60744  2021-05-17 11:47:40.287000  100    /100   15070.97            15073        15070
JOB60745  2021-05-17 11:47:41.309000  100    /100   884.39              887          883
JOB60746  2021-05-17 11:47:42.332000  100    /100   10005.94            10008        10005
JOB60747  2021-05-17 11:47:43.357000  100    /100   7538.41             7541         7535
JOB60748  2021-05-17 11:47:44.398000  100    /100   2731.63             2743         2721
JOB60749  2021-05-17 11:47:45.420000  100    /100   3332.69             3335         3331
JOB60750  2021-05-17 11:47:46.442000  100    /100   4451.54             4453         4450
JOB60751  2021-05-17 11:47:47.463000  100    /100   4630.17             4631         4629
JOB60752  2021-05-17 11:47:48.488000  100    /100   3711.88             3715         3708
JOB60753  2021-05-17 11:47:49.509000  100    /100   2112.82             2114         2111
JOB60754  2021-05-17 11:47:50.538000  100    /100   1085.88             1093         1082
JOB60755  2021-05-17 11:47:51.558000  100    /100   1760.95             1762         1760
JOB60756  2021-05-17 11:47:52.581000  100    /100   738.65              741          737
JOB60757  2021-05-17 11:47:53.610000  100    /100   7881.48             7889         7878
JOB60758  2021-05-17 11:47:54.629000  100    /100   6859.0              6859         6859
JOB60759  2021-05-17 11:47:55.655000  100    /100   13890.81            13894        13888
JOB60760  2021-05-17 11:47:56.676000  100    /100   4304.15             4305         4303
JOB60761  2021-05-17 11:47:57.711000  100    /100   3275.18             3284         3268
JOB60762  2021-05-17 11:47:58.730000  100    /100   1200.41             1201         1200
JOB60763  2021-05-17 11:47:59.752000  100    /100   6067.23             6069         6066
JOB60764  2021-05-17 11:48:00.774000  100    /100   4477.23             4479         4476
JOB60765  2021-05-17 11:48:01.800000  100    /100   2358.76             2362         2357
JOB60766  2021-05-17 11:48:02.824000  100    /100   1334.65             1337         1333
JOB60767  2021-05-17 11:48:03.845000  100    /100   6097.17             6099         6096
JOB60768  2021-05-17 11:48:04.866000  100    /100   1986.06             1988         1985
JOB60769  2021-05-17 11:48:05.893000  100    /100   65593.8             65599        65590
JOB60770  2021-05-17 11:48:06.920000  100    /100   2269.32             2273         2266
JOB60771  2021-05-17 11:48:07.949000  100    /100   2436.23             2441         2433
JOB60772  2021-05-17 11:48:08.980000  100    /100   1407.32             1414         1402
JOB60773  2021-05-17 11:48:10.002000  100    /100   2876.04             2878         2875
JOB60774  2021-05-17 11:48:11.025000  100    /100   1853.43             1856         1852
JOB60775  2021-05-17 11:48:12.055000  100    /100   20115.41            20119        20109
JOB60776  2021-05-17 11:48:13.079000  100    /100   18338.15            18340        18335
JOB60777  2021-05-17 11:48:14.125000  100    /100   25319.4             25335        25309
JOB60778  2021-05-17 11:48:15.146000  100    /100   2321.3              2322         2321
JOB60779  2021-05-17 11:48:16.168000  100    /100   1300.09             1302         1299
JOB60780  2021-05-17 11:48:17.193000  100    /100   2952.3              2955         2951
JOB60781  2021-05-17 11:48:18.216000  100    /100   1929.93             1931         1928
JOB60782  2021-05-17 11:48:19.241000  100    /100   905.73              909          903
JOB60783  2021-05-17 11:48:20.261000  100    /100   7928.76             7929         7928
JOB60784  2021-05-17 11:48:21.283000  100    /100   4712.57             4715         4711
JOB60785  2021-05-17 11:48:22.306000  100    /100   4621.84             4623         4620
JOB60786  2021-05-17 11:48:23.329000  100    /100   3599.95             3602         3597
JOB60787  2021-05-17 11:48:24.349000  100    /100   7745.38             7746         7745
JOB60788  2021-05-17 11:48:25.371000  100    /100   6724.52             6726         6723
JOB60789  2021-05-17 11:48:26.392000  100    /100   1633.8              1635         1633
