--------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID    Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB56312  2021-05-17 02:58:26.330000  100    /100   4601.94      4603         4601
JOB56313  2021-05-17 02:58:27.367000  100    /100   4105.1       4113         4095
JOB56314  2021-05-17 02:58:28.401000  100    /100   3067.48      3077         3061
JOB56315  2021-05-17 02:58:29.438000  100    /100   3741.83      3752         3733
JOB56316  2021-05-17 02:58:30.459000  100    /100   2714.06      2716         2712
JOB56317  2021-05-17 02:58:31.481000  100    /100   3758.84      3761         3757
JOB56318  2021-05-17 02:58:32.500000  100    /100   2738.8       2740         2738
JOB56319  2021-05-17 02:58:33.522000  100    /100   3602.58      3605         3601
JOB56320  2021-05-17 02:58:34.561000  100    /100   5769.85      5783         5761
JOB56321  2021-05-17 02:58:35.581000  100    /100   1542.58      1544         1542
JOB56322  2021-05-17 02:58:36.601000  100    /100   5269.12      5270         5268
JOB56323  2021-05-17 02:58:37.635000  100    /100   22511.95     22513        22511
JOB56324  2021-05-17 02:58:38.655000  100    /100   18503.89     18505        18503
JOB56325  2021-05-17 02:58:39.677000  100    /100   1618.78      1621         1617
JOB56326  2021-05-17 02:58:40.702000  100    /100   1918.21      1920         1916
JOB56327  2021-05-17 02:58:41.732000  100    /100   1645.54      1651         1640
JOB56328  2021-05-17 02:58:42.760000  100    /100   3182.75      3188         3179
JOB56329  2021-05-17 02:58:43.783000  100    /100   2177.13      2180         2175
JOB56330  2021-05-17 02:58:44.806000  100    /100   1154.52      1157         1152
JOB56331  2021-05-17 02:58:45.826000  100    /100   960.76       962          959
JOB56332  2021-05-17 02:58:46.847000  100    /100   3293.59      3296         3292
JOB56333  2021-05-17 02:58:47.867000  100    /100   2272.88      2275         2272
JOB56334  2021-05-17 02:58:48.889000  100    /100   14385.8      14388        14384
JOB56335  2021-05-17 02:58:49.915000  100    /100   2525.38      2529         2521
JOB56336  2021-05-17 02:58:50.937000  100    /100   6494.56      6496         6493
JOB56337  2021-05-17 02:58:51.959000  100    /100   7138.94      7140         7137
JOB56338  2021-05-17 02:58:52.984000  100    /100   4158.98      4163         4156
JOB56339  2021-05-17 02:58:54.005000  100    /100   3136.07      3137         3135
JOB56340  2021-05-17 02:58:55.037000  100    /100   1930.41      1939         1925
JOB56341  2021-05-17 02:58:56.058000  100    /100   905.22       906          904
JOB56342  2021-05-17 02:58:57.078000  100    /100   4034.23      4035         4033
JOB56343  2021-05-17 02:58:58.105000  100    /100   63195.48     63200        63192
JOB56344  2021-05-17 02:58:59.132000  100    /100   62169.52     62174        62165
JOB56345  2021-05-17 02:59:00.156000  100    /100   6636.98      6640         6635
JOB56346  2021-05-17 02:59:01.177000  100    /100   2529.94      2531         2529
JOB56347  2021-05-17 02:59:02.202000  100    /100   17743.17     17747        17741
JOB56348  2021-05-17 02:59:03.225000  100    /100   6048.98      6050         6048
JOB56349  2021-05-17 02:59:04.247000  100    /100   7191.39      7193         7190
JOB56350  2021-05-17 02:59:05.269000  100    /100   6169.18      6172         6168
JOB56351  2021-05-17 02:59:06.291000  100    /100   2321.89      2324         2320
JOB56352  2021-05-17 02:59:07.315000  100    /100   2329.56      2332         2327
JOB56353  2021-05-17 02:59:08.340000  100    /100   1855.55      1859         1852
JOB56354  2021-05-17 02:59:09.383000  100    /100   5344.17      5358         5333
JOB56355  2021-05-17 02:59:10.408000  100    /100   8347.33      8350         8343
JOB56356  2021-05-17 02:59:11.435000  100    /100   1976.93      1981         1973
JOB56357  2021-05-17 02:59:12.457000  100    /100   4998.74      5001         4997
JOB56358  2021-05-17 02:59:13.492000  100    /100   2529.36      2536         2519
JOB56359  2021-05-17 02:59:14.513000  100    /100   2229.47      2230         2229
JOB56360  2021-05-17 02:59:15.534000  100    /100   3091.6       3093         3091
JOB56361  2021-05-17 02:59:16.554000  100    /100   6852.8       6854         6852
JOB56362  2021-05-17 02:59:17.576000  100    /100   2579.52      2581         2578
JOB56363  2021-05-17 02:59:18.602000  100    /100   1555.96      1559         1552
JOB56364  2021-05-17 02:59:19.623000  100    /100   1303.48      1304         1302
JOB56365  2021-05-17 02:59:20.645000  100    /100   1524.14      1526         1523
JOB56366  2021-05-17 02:59:21.672000  100    /100   6000.14      6005         5997
JOB56367  2021-05-17 02:59:22.694000  100    /100   5776.82      5779         5775
JOB56368  2021-05-17 02:59:23.717000  100    /100   2662.6       2665         2661
JOB56369  2021-05-17 02:59:24.741000  100    /100   2479.85      2483         2478
JOB56370  2021-05-17 02:59:25.765000  100    /100   2270.67      2273         2268
JOB56371  2021-05-17 02:59:26.787000  100    /100   2594.66      2596         2593
JOB56372  2021-05-17 02:59:27.812000  100    /100   63743.05     63746        63740
JOB56373  2021-05-17 02:59:28.834000  100    /100   62719.67     62721        62718
JOB56374  2021-05-17 02:59:29.855000  100    /100   10874.34     10876        10873
JOB56375  2021-05-17 02:59:30.877000  100    /100   9852.04      9853         9851
JOB56376  2021-05-17 02:59:31.899000  100    /100   1621.75      1623         1620
JOB56377  2021-05-17 02:59:32.934000  100    /100   9783.47      9791         9774
JOB56378  2021-05-17 02:59:33.958000  100    /100   6381.12      6384         6380
JOB56379  2021-05-17 02:59:34.979000  100    /100   3794.44      3795         3793
JOB56380  2021-05-17 02:59:36.001000  100    /100   2772.01      2773         2771
JOB56381  2021-05-17 02:59:37.023000  100    /100   2636.86      2638         2636
JOB56382  2021-05-17 02:59:38.046000  100    /100   2519.77      2521         2518
JOB56383  2021-05-17 02:59:39.066000  100    /100   1498.42      1499         1498
JOB56384  2021-05-17 02:59:40.089000  100    /100   1101.76      1104         1100
JOB56385  2021-05-17 02:59:41.112000  100    /100   3955.56      3957         3953
JOB56386  2021-05-17 02:59:42.133000  100    /100   14689.13     14690        14688
JOB56387  2021-05-17 02:59:43.155000  100    /100   3455.22      3457         3454
JOB56388  2021-05-17 02:59:44.180000  100    /100   2464.79      2466         2464
JOB56389  2021-05-17 02:59:45.200000  100    /100   1444.13      1445         1444
