--------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID    Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB64312  2021-05-17 19:02:07.425000  100    /100   4899.65      4903         4897
JOB64313  2021-05-17 19:02:08.450000  100    /100   3876.23      3880         3872
JOB64314  2021-05-17 19:02:09.473000  100    /100   4011.42      4014         4009
JOB64315  2021-05-17 19:02:10.494000  100    /100   2989.33      2991         2988
JOB64316  2021-05-17 19:02:11.515000  100    /100   61974.39     61976        61973
JOB64317  2021-05-17 19:02:12.538000  100    /100   2842.81      2846         2841
JOB64318  2021-05-17 19:02:13.560000  100    /100   3920.12      3921         3918
JOB64319  2021-05-17 19:02:14.581000  100    /100   7738.7       7741         7737
JOB64320  2021-05-17 19:02:15.602000  100    /100   6716.65      6719         6716
JOB64321  2021-05-17 19:02:16.621000  100    /100   11114.97     11115        11114
JOB64322  2021-05-17 19:02:17.645000  100    /100   5199.59      5204         5196
JOB64323  2021-05-17 19:02:18.670000  100    /100   2113.76      2118         2111
JOB64324  2021-05-17 19:02:19.690000  100    /100   61966.93     61968        61966
JOB64325  2021-05-17 19:02:20.720000  100    /100   15042.09     15047        15035
JOB64326  2021-05-17 19:02:21.744000  100    /100   6349.62      6354         6348
JOB64327  2021-05-17 19:02:22.764000  100    /100   10167.57     10170        10166
JOB64328  2021-05-17 19:02:23.786000  100    /100   9145.19      9148         9144
JOB64329  2021-05-17 19:02:24.808000  100    /100   3270.35      3273         3269
JOB64330  2021-05-17 19:02:25.833000  100    /100   2245.74      2250         2244
JOB64331  2021-05-17 19:02:26.853000  100    /100   2060.56      2061         2060
JOB64332  2021-05-17 19:02:27.874000  100    /100   7328.82      7330         7327
JOB64333  2021-05-17 19:02:28.894000  100    /100   6308.17      6310         6307
JOB64334  2021-05-17 19:02:29.917000  100    /100   2502.71      2505         2501
JOB64335  2021-05-17 19:02:30.940000  100    /100   2663.54      2665         2661
JOB64336  2021-05-17 19:02:31.960000  100    /100   67760.83     67762        67760
JOB64337  2021-05-17 19:02:32.988000  100    /100   66736.92     66742        66732
JOB64338  2021-05-17 19:02:34.011000  100    /100   4668.51      4670         4667
JOB64339  2021-05-17 19:02:35.035000  100    /100   3645.3       3647         3643
JOB64340  2021-05-17 19:02:36.054000  100    /100   1502.73      1504         1502
JOB64341  2021-05-17 19:02:37.072000  100    /100   2797.62      2798         2797
JOB64342  2021-05-17 19:02:38.092000  100    /100   7997.07      7998         7996
JOB64343  2021-05-17 19:02:39.112000  100    /100   67087.2      67088        67086
JOB64344  2021-05-17 19:02:40.132000  100    /100   66067.32     66069        66066
JOB64345  2021-05-17 19:02:41.153000  100    /100   5208.9       5210         5208
JOB64346  2021-05-17 19:02:42.177000  100    /100   1556.05      1558         1554
JOB64347  2021-05-17 19:02:43.201000  100    /100   2428.43      2431         2426
JOB64348  2021-05-17 19:02:44.225000  100    /100   3206.16      3208         3203
JOB64349  2021-05-17 19:02:45.250000  100    /100   9579.27      9581         9576
JOB64350  2021-05-17 19:02:46.273000  100    /100   8553.99      8557         8553
JOB64351  2021-05-17 19:02:47.301000  100    /100   10375.55     10379        10371
JOB64352  2021-05-17 19:02:48.322000  100    /100   1967.06      1968         1966
JOB64353  2021-05-17 19:02:49.342000  100    /100   62130.98     62132        62130
JOB64354  2021-05-17 19:02:50.363000  100    /100   8198.27      8200         8197
JOB64355  2021-05-17 19:02:51.386000  100    /100   7175.9       7178         7174
JOB64356  2021-05-17 19:02:52.417000  100    /100   4005.71      4011         3998
JOB64357  2021-05-17 19:02:53.454000  100    /100   5728.82      5732         5727
JOB64358  2021-05-17 19:02:54.491000  100    /100   2479.21      2490         2471
JOB64359  2021-05-17 19:02:55.514000  100    /100   3420.94      3423         3418
JOB64360  2021-05-17 19:02:56.537000  100    /100   2396.72      2400         2395
JOB64361  2021-05-17 19:02:57.560000  100    /100   6450.88      6453         6448
JOB64362  2021-05-17 19:02:58.580000  100    /100   10645.36     10646        10645
JOB64363  2021-05-17 19:02:59.609000  100    /100   7999.63      8004         7994
JOB64364  2021-05-17 19:03:00.639000  100    /100   6969.35      6975         6964
JOB64365  2021-05-17 19:03:01.662000  100    /100   4103.69      4105         4103
JOB64366  2021-05-17 19:03:02.697000  100    /100   2595.37      2604         2587
JOB64367  2021-05-17 19:03:03.719000  100    /100   2760.97      2762         2760
JOB64368  2021-05-17 19:03:04.742000  100    /100   2768.37      2772         2767
JOB64369  2021-05-17 19:03:05.771000  100    /100   2497.0       2501         2492
JOB64370  2021-05-17 19:03:06.793000  100    /100   1471.06      1473         1470
JOB64371  2021-05-17 19:03:07.816000  100    /100   6768.98      6771         6767
JOB64372  2021-05-17 19:03:08.858000  100    /100   5733.67      5746         5725
JOB64373  2021-05-17 19:03:09.882000  100    /100   2920.78      2923         2917
JOB64374  2021-05-17 19:03:10.916000  100    /100   1889.41      1898         1883
JOB64375  2021-05-17 19:03:11.943000  100    /100   1141.48      1146         1138
JOB64376  2021-05-17 19:03:12.974000  100    /100   2707.49      2715         2704
JOB64377  2021-05-17 19:03:14.001000  100    /100   4363.53      4367         4360
JOB64378  2021-05-17 19:03:15.024000  100    /100   2775.29      2778         2774
JOB64379  2021-05-17 19:03:16.045000  100    /100   1754.12      1756         1753
JOB64380  2021-05-17 19:03:17.066000  100    /100   10632.79     10634        10632
JOB64381  2021-05-17 19:03:18.089000  100    /100   5918.63      5920         5917
JOB64382  2021-05-17 19:03:19.110000  100    /100   4364.2       4365         4363
JOB64383  2021-05-17 19:03:20.131000  100    /100   4059.75      4061         4058
JOB64384  2021-05-17 19:03:21.156000  100    /100   3035.81      3038         3033
JOB64385  2021-05-17 19:03:22.178000  100    /100   10611.79     10613        10610
JOB64386  2021-05-17 19:03:23.202000  100    /100   9587.95      9590         9586
JOB64387  2021-05-17 19:03:24.236000  100    /100   8217.02      8219         8216
JOB64388  2021-05-17 19:03:25.262000  100    /100   7194.67      7198         7190
JOB64389  2021-05-17 19:03:26.297000  100    /100   6049.81      6058         6043
JOB64390  2021-05-17 19:03:27.319000  100    /100   3633.49      3634         3631
JOB64391  2021-05-17 19:03:28.347000  100    /100   3473.57      3480         3471
JOB64392  2021-05-17 19:03:29.386000  100    /100   2395.5       2405         2385
JOB64393  2021-05-17 19:03:30.412000  100    /100   4595.63      4600         4594
JOB64394  2021-05-17 19:03:31.435000  100    /100   3571.33      3572         3571
JOB64395  2021-05-17 19:03:32.460000  100    /100   2417.01      2419         2414
JOB64396  2021-05-17 19:03:33.483000  100    /100   17525.0      17526        17523
JOB64397  2021-05-17 19:03:34.506000  100    /100   12610.56     12612        12609
JOB64398  2021-05-17 19:03:35.532000  100    /100   5106.01      5109         5103
JOB64399  2021-05-17 19:03:36.556000  100    /100   4080.69      4082         4079
JOB64400  2021-05-17 19:03:37.578000  100    /100   2623.51      2625         2622
JOB64401  2021-05-17 19:03:38.600000  100    /100   1600.91      1603         1600
JOB64402  2021-05-17 19:03:39.641000  100    /100   4566.87      4580         4560
JOB64403  2021-05-17 19:03:40.680000  100    /100   3530.07      3541         3521
JOB64404  2021-05-17 19:03:41.720000  100    /100   11192.24     11204        11184
JOB64405  2021-05-17 19:03:42.741000  100    /100   2105.5       2106         2105
JOB64406  2021-05-17 19:03:43.781000  100    /100   1075.04      1085         1065
JOB64407  2021-05-17 19:03:44.805000  100    /100   4939.05      4940         4936
JOB64408  2021-05-17 19:03:45.830000  100    /100   5905.26      6139         5869
JOB64409  2021-05-17 19:03:46.850000  100    /100   4849.0       4849         4849
JOB64410  2021-05-17 19:03:47.872000  100    /100   3599.2       3600         3598
JOB64411  2021-05-17 19:03:48.898000  100    /100   21450.66     21452        21446
JOB64412  2021-05-17 19:03:49.928000  100    /100   2570.59      2578         2567
JOB64413  2021-05-17 19:03:50.951000  100    /100   1734.67      1736         1733
JOB64414  2021-05-17 19:03:51.974000  100    /100   3524.64      3526         3523
JOB64415  2021-05-17 19:03:52.995000  100    /100   4907.95      4909         4907
JOB64416  2021-05-17 19:03:54.016000  100    /100   11155.98     11157        11155
JOB64417  2021-05-17 19:03:55.039000  100    /100   3633.19      3635         3632
JOB64418  2021-05-17 19:03:56.069000  100    /100   2607.06      2609         2602
JOB64419  2021-05-17 19:03:57.092000  100    /100   3062.44      3064         3061
JOB64420  2021-05-17 19:03:58.115000  100    /100   4284.12      4286         4283
JOB64421  2021-05-17 19:03:59.138000  100    /100   5850.17      5852         5849
JOB64422  2021-05-17 19:04:00.162000  100    /100   3523.1       3526         3522
JOB64423  2021-05-17 19:04:01.184000  100    /100   2501.12      2503         2500
JOB64424  2021-05-17 19:04:02.206000  100    /100   4178.87      4181         4178
JOB64425  2021-05-17 19:04:03.230000  100    /100   3155.91      3158         3154
JOB64426  2021-05-17 19:04:04.253000  100    /100   4819.04      4821         4818
JOB64427  2021-05-17 19:04:05.278000  100    /100   2302.96      2305         2301
JOB64428  2021-05-17 19:04:06.306000  100    /100   28073.43     28075        28072
JOB64429  2021-05-17 19:04:07.329000  100    /100   9938.94      9940         9938
JOB64430  2021-05-17 19:04:08.368000  100    /100   8907.01      8918         8899
JOB64431  2021-05-17 19:04:09.404000  100    /100   2506.85      2515         2499
JOB64432  2021-05-17 19:04:10.443000  100    /100   2069.58      2082         2063
JOB64433  2021-05-17 19:04:11.465000  100    /100   2487.52      2489         2486
JOB64434  2021-05-17 19:04:12.496000  100    /100   2370.8       2377         2366
JOB64435  2021-05-17 19:04:13.526000  100    /100   63923.08     63928        63918
JOB64436  2021-05-17 19:04:14.563000  100    /100   11748.03     11756        11739
JOB64437  2021-05-17 19:04:15.585000  100    /100   9546.16      9547         9545
JOB64438  2021-05-17 19:04:16.609000  100    /100   2161.11      2162         2160
JOB64439  2021-05-17 19:04:17.633000  100    /100   2644.35      2646         2643
JOB64440  2021-05-17 19:04:18.656000  100    /100   1621.55      1623         1620
JOB64441  2021-05-17 19:04:19.678000  100    /100   9510.06      9511         9509
JOB64442  2021-05-17 19:04:20.706000  100    /100   8486.79      8490         8481
JOB64443  2021-05-17 19:04:21.743000  100    /100   9297.98      9308         9291
JOB64444  2021-05-17 19:04:22.777000  100    /100   2967.33      2974         2961
JOB64445  2021-05-17 19:04:23.800000  100    /100   1938.91      1941         1938
JOB64446  2021-05-17 19:04:24.840000  100    /100   2276.32      2288         2268
JOB64447  2021-05-17 19:04:25.866000  100    /100   1408.3       1410         1405
JOB64448  2021-05-17 19:04:26.890000  100    /100   5944.61      5947         5943
JOB64449  2021-05-17 19:04:27.913000  100    /100   9546.33      9548         9545
JOB64450  2021-05-17 19:04:28.955000  100    /100   9129.15      9142         9120
JOB64451  2021-05-17 19:04:29.994000  100    /100   6586.58      6596         6579
JOB64452  2021-05-17 19:04:31.017000  100    /100   3885.98      3887         3885
JOB64453  2021-05-17 19:04:32.048000  100    /100   2388.03      2393         2383
JOB64454  2021-05-17 19:04:33.074000  100    /100   1359.52      1361         1357
JOB64455  2021-05-17 19:04:34.097000  100    /100   2639.2       2640         2638
JOB64456  2021-05-17 19:04:35.123000  100    /100   14040.3      14043        14039
JOB64457  2021-05-17 19:04:36.149000  100    /100   13014.6      13017        13013
JOB64458  2021-05-17 19:04:37.172000  100    /100   4795.28      4797         4794
JOB64459  2021-05-17 19:04:38.194000  100    /100   3675.15      3676         3674
JOB64460  2021-05-17 19:04:39.241000  100    /100   3710.0       3725         3699
JOB64461  2021-05-17 19:04:40.272000  100    /100   3391.08      3397         3386
JOB64462  2021-05-17 19:04:41.314000  100    /100   2350.92      2363         2344
JOB64463  2021-05-17 19:04:42.344000  100    /100   12366.57     12372        12363
JOB64464  2021-05-17 19:04:43.369000  100    /100   11339.14     11341        11338
JOB64465  2021-05-17 19:04:44.401000  100    /100   18897.95     18901        18893
JOB64466  2021-05-17 19:04:45.425000  100    /100   1971.86      1974         1970
JOB64467  2021-05-17 19:04:46.449000  100    /100   1660.42      1663         1659
JOB64468  2021-05-17 19:04:47.472000  100    /100   1574.7       1576         1574
JOB64469  2021-05-17 19:04:48.498000  100    /100   5791.61      5793         5788
JOB64470  2021-05-17 19:04:49.531000  100    /100   3355.18      3358         3351
JOB64471  2021-05-17 19:04:50.553000  100    /100   1937.78      1939         1937
JOB64472  2021-05-17 19:04:51.576000  100    /100   8116.83      8118         8116
JOB64473  2021-05-17 19:04:52.606000  100    /100   3716.58      3719         3709
JOB64474  2021-05-17 19:04:53.629000  100    /100   10881.74     10883        10880
JOB64475  2021-05-17 19:04:54.656000  100    /100   7575.53      7578         7571
JOB64476  2021-05-17 19:04:55.680000  100    /100   2195.15      2197         2194
JOB64477  2021-05-17 19:04:56.705000  100    /100   1169.55      1170         1169
JOB64478  2021-05-17 19:04:57.731000  100    /100   17997.65     17999        17994
JOB64479  2021-05-17 19:04:58.756000  100    /100   16970.95     16974        16969
JOB64480  2021-05-17 19:04:59.783000  100    /100   2348.3       2350         2346
JOB64481  2021-05-17 19:05:00.814000  100    /100   1319.32      1325         1315
JOB64482  2021-05-17 19:05:01.838000  100    /100   2820.93      2822         2820
JOB64483  2021-05-17 19:05:02.864000  100    /100   1848.02      1849         1844
JOB64484  2021-05-17 19:05:03.905000  100    /100   1793.8       1806         1785
JOB64485  2021-05-17 19:05:04.945000  100    /100   2290.48      2304         2284
JOB64486  2021-05-17 19:05:05.967000  100    /100   3845.01      3846         3845
JOB64487  2021-05-17 19:05:06.995000  100    /100   2819.53      2824         2817
JOB64488  2021-05-17 19:05:08.020000  100    /100   1864.02      1866         1862
JOB64489  2021-05-17 19:05:09.044000  100    /100   10246.13     10248        10245
JOB64490  2021-05-17 19:05:10.068000  200    /100   9696.83      9702         9691
JOB64491  2021-05-17 19:05:11.093000  200    /100   8672.49      8680         8666
JOB64492  2021-05-17 19:05:12.117000  100    /100   3730.19      3732         3729
JOB64493  2021-05-17 19:05:13.140000  100    /100   2706.97      2708         2706
JOB64494  2021-05-17 19:05:14.165000  100    /100   10490.58     10493        10489
JOB64495  2021-05-17 19:05:15.209000  100    /100   6927.22      6939         6917
JOB64496  2021-05-17 19:05:16.233000  100    /100   5893.35      5894         5893
JOB64497  2021-05-17 19:05:17.258000  100    /100   6024.73      6026         6023
JOB64498  2021-05-17 19:05:18.283000  100    /100   4999.7       5001         4998
JOB64499  2021-05-17 19:05:19.309000  100    /100   2683.16      2685         2681
JOB64500  2021-05-17 19:05:20.340000  100    /100   1653.7       1659         1650
JOB64501  2021-05-17 19:05:21.370000  100    /100   5561.35      5566         5559
JOB64502  2021-05-17 19:05:22.396000  100    /100   33974.53     33976        33973
JOB64503  2021-05-17 19:05:23.441000  100    /100   5825.44      5840         5816
JOB64504  2021-05-17 19:05:24.478000  100    /100   4020.5       4033         4017
JOB64505  2021-05-17 19:05:25.502000  100    /100   7418.27      7420         7417
JOB64506  2021-05-17 19:05:26.526000  100    /100   6394.25      6396         6393
JOB64507  2021-05-17 19:05:27.550000  100    /100   4436.19      4437         4435
JOB64508  2021-05-17 19:05:28.573000  100    /100   1359.87      1361         1359
JOB64509  2021-05-17 19:05:29.600000  100    /100   6620.13      6622         6617
JOB64510  2021-05-17 19:05:30.626000  100    /100   4140.62      4141         4140
JOB64511  2021-05-17 19:05:31.652000  100    /100   1698.38      1701         1696
JOB64512  2021-05-17 19:05:32.677000  100    /100   3386.59      3388         3385
JOB64513  2021-05-17 19:05:33.708000  100    /100   2359.93      2365         2354
JOB64514  2021-05-17 19:05:34.734000  100    /100   1329.67      1332         1328
JOB64515  2021-05-17 19:05:35.764000  100    /100   25090.99     25095        25088
JOB64516  2021-05-17 19:05:36.799000  100    /100   24059.41     24067        24053
JOB64517  2021-05-17 19:05:37.835000  100    /100   4200.49      4207         4193
JOB64518  2021-05-17 19:05:38.870000  100    /100   3163.05      3171         3158
