--------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID    Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB65912  2021-05-17 22:14:38.761000  100    /100   2199.68      2201         2198
JOB65913  2021-05-17 22:14:39.787000  100    /100   4958.37      4963         4954
JOB65914  2021-05-17 22:14:40.812000  100    /100   6313.64      6316         6311
JOB65915  2021-05-17 22:14:41.836000  100    /100   1549.71      1551         1549
JOB65916  2021-05-17 22:14:42.880000  100    /100   11208.26     11219        11203
JOB65917  2021-05-17 22:14:43.903000  100    /100   1763.1       1766         1761
JOB65918  2021-05-17 22:14:44.943000  100    /100   2064.98      2079         2057
JOB65919  2021-05-17 22:14:45.963000  100    /100   2301.23      2302         2300
JOB65920  2021-05-17 22:14:46.983000  100    /100   1970.19      1972         1969
JOB65921  2021-05-17 22:14:48.023000  100    /100   2448.89      2461         2440
JOB65922  2021-05-17 22:14:49.049000  100    /100   5733.34      5739         5732
JOB65923  2021-05-17 22:14:50.070000  100    /100   4712.19      4714         4711
JOB65924  2021-05-17 22:14:51.093000  100    /100   2337.27      2339         2335
JOB65925  2021-05-17 22:14:52.117000  100    /100   2212.75      2216         2211
JOB65926  2021-05-17 22:14:53.135000  100    /100   38028.68     38029        38028
JOB65927  2021-05-17 22:14:54.154000  100    /100   64677.71     64679        64677
JOB65928  2021-05-17 22:14:55.183000  100    /100   2023.89      2027         2015
JOB65929  2021-05-17 22:14:56.209000  100    /100   992.91       997          989
JOB65930  2021-05-17 22:14:57.237000  100    /100   6484.11      6489         6480
JOB65931  2021-05-17 22:14:58.261000  100    /100   2093.26      2097         2092
JOB65932  2021-05-17 22:14:59.283000  100    /100   2656.82      2658         2655
JOB65933  2021-05-17 22:15:00.306000  100    /100   6411.07      6413         6408
JOB65934  2021-05-17 22:15:01.327000  100    /100   3371.22      5390         2767
JOB65935  2021-05-17 22:15:02.347000  100    /100   11769.16     11770        11768
JOB65936  2021-05-17 22:15:03.365000  100    /100   10750.51     10751        10750
JOB65937  2021-05-17 22:15:04.385000  100    /100   1871.04      1872         1870
JOB65938  2021-05-17 22:15:05.406000  100    /100   6389.51      6391         6388
JOB65939  2021-05-17 22:15:06.430000  100    /100   5366.6       5371         5364
JOB65940  2021-05-17 22:15:07.450000  100    /100   6339.84      6341         6339
JOB65941  2021-05-17 22:15:08.471000  100    /100   5319.1       5320         5318
JOB65942  2021-05-17 22:15:09.500000  100    /100   3390.19      3396         3385
JOB65943  2021-05-17 22:15:10.530000  100    /100   2360.84      2367         2355
JOB65944  2021-05-17 22:15:11.558000  100    /100   9183.26      9186         9176
JOB65945  2021-05-17 22:15:12.593000  100    /100   3227.12      3237         3221
JOB65946  2021-05-17 22:15:13.611000  100    /100   2203.0       2203         2203
JOB65947  2021-05-17 22:15:14.633000  100    /100   2431.4       2433         2430
JOB65948  2021-05-17 22:15:15.659000  100    /100   5717.13      5721         5713
JOB65949  2021-05-17 22:15:16.680000  100    /100   8827.62      8828         8825
JOB65950  2021-05-17 22:15:17.709000  100    /100   3564.2       3571         3560
JOB65951  2021-05-17 22:15:18.730000  100    /100   2539.83      2541         2539
JOB65952  2021-05-17 22:15:19.760000  100    /100   26695.07     26702        26690
JOB65953  2021-05-17 22:15:20.783000  100    /100   25669.54     25671        25667
JOB65954  2021-05-17 22:15:21.817000  100    /100   4298.16      4300         4297
JOB65955  2021-05-17 22:15:22.838000  100    /100   4858.41      4859         4857
JOB65956  2021-05-17 22:15:23.861000  100    /100   1779.59      1783         1778
JOB65957  2021-05-17 22:15:24.887000  100    /100   1613.63      1618         1610
JOB65958  2021-05-17 22:15:25.908000  100    /100   1990.03      1991         1989
JOB65959  2021-05-17 22:15:26.932000  100    /100   1943.25      1946         1941
JOB65960  2021-05-17 22:15:27.954000  100    /100   1896.1       1897         1895
JOB65961  2021-05-17 22:15:28.987000  100    /100   2138.49      2142         2128
JOB65962  2021-05-17 22:15:30.008000  100    /100   1811.06      1812         1810
JOB65963  2021-05-17 22:15:31.031000  100    /100   1959.22      1961         1957
JOB65964  2021-05-17 22:15:32.054000  100    /100   9446.5       9448         9445
JOB65965  2021-05-17 22:15:33.074000  100    /100   2102.97      2104         2102
JOB65966  2021-05-17 22:15:34.101000  100    /100   8131.56      8134         8125
JOB65967  2021-05-17 22:15:35.132000  100    /100   15755.27     15762        15750
JOB65968  2021-05-17 22:15:36.153000  100    /100   14729.7      14731        14729
JOB65969  2021-05-17 22:15:37.187000  100    /100   2977.08      2985         2970
JOB65970  2021-05-17 22:15:38.210000  100    /100   20604.52     20606        20602
JOB65971  2021-05-17 22:15:39.233000  100    /100   2463.0       2465         2461
JOB65972  2021-05-17 22:15:40.255000  100    /100   4464.85      4466         4463
JOB65973  2021-05-17 22:15:41.276000  100    /100   3443.57      3445         3442
JOB65974  2021-05-17 22:15:42.308000  100    /100   6324.76      6330         6317
JOB65975  2021-05-17 22:15:43.350000  100    /100   1555.53      1567         1544
JOB65976  2021-05-17 22:15:44.395000  100    /100   2381.62      2395         2370
JOB65977  2021-05-17 22:15:45.422000  100    /100   22059.07     22064        22055
JOB65978  2021-05-17 22:15:46.443000  100    /100   2086.53      2088         2085
JOB65979  2021-05-17 22:15:47.464000  100    /100   7732.6       7734         7731
JOB65980  2021-05-17 22:15:48.489000  100    /100   4644.15      4648         4641
JOB65981  2021-05-17 22:15:49.517000  100    /100   2184.93      2192         2183
JOB65982  2021-05-17 22:15:50.542000  100    /100   2517.32      2520         2515
JOB65983  2021-05-17 22:15:51.565000  100    /100   1493.73      1496         1492
JOB65984  2021-05-17 22:15:52.589000  100    /100   3143.1       3145         3141
JOB65985  2021-05-17 22:15:53.613000  100    /100   2258.77      2260         2256
JOB65986  2021-05-17 22:15:54.634000  100    /100   2343.0       2344         2342
JOB65987  2021-05-17 22:15:55.661000  100    /100   1319.52      1324         1315
JOB65988  2021-05-17 22:15:56.683000  100    /100   1739.46      1741         1738
JOB65989  2021-05-17 22:15:57.705000  100    /100   3257.68      3259         3256
JOB65990  2021-05-17 22:15:58.736000  100    /100   4924.36      4934         4922
JOB65991  2021-05-17 22:15:59.765000  100    /100   7629.05      7635         7625
JOB65992  2021-05-17 22:16:00.795000  100    /100   6600.17      6606         6595
JOB65993  2021-05-17 22:16:01.824000  100    /100   2110.45      2117         2107
JOB65994  2021-05-17 22:16:02.858000  100    /100   2835.67      2840         2825
JOB65995  2021-05-17 22:16:03.881000  100    /100   9985.84      9987         9985
JOB65996  2021-05-17 22:16:04.903000  100    /100   8964.56      8966         8963
JOB65997  2021-05-17 22:16:05.937000  100    /100   62498.6      62505        62491
JOB65998  2021-05-17 22:16:06.960000  100    /100   63758.42     63761        63756
JOB65999  2021-05-17 22:16:07.985000  100    /100   63607.59     63609        63606
JOB66000  2021-05-17 22:16:09.012000  100    /100   62582.06     62586        62579
JOB66001  2021-05-17 22:16:10.049000  100    /100   4404.16      4406         4402
JOB66002  2021-05-17 22:16:11.070000  100    /100   3600.54      3602         3600
JOB66003  2021-05-17 22:16:12.094000  100    /100   2357.96      2359         2357
JOB66004  2021-05-17 22:16:13.116000  100    /100   6166.27      6168         6165
JOB66005  2021-05-17 22:16:14.142000  100    /100   11228.45     11231        11226
JOB66006  2021-05-17 22:16:15.164000  100    /100   10204.89     10207        10204
JOB66007  2021-05-17 22:16:16.185000  100    /100   4230.83      4232         4230
JOB66008  2021-05-17 22:16:17.218000  100    /100   1736.36      1743         1731
JOB66009  2021-05-17 22:16:18.239000  100    /100   5487.33      5488         5487
JOB66010  2021-05-17 22:16:19.265000  100    /100   7294.68      7298         7292
JOB66011  2021-05-17 22:16:20.289000  100    /100   2927.71      2930         2926
JOB66012  2021-05-17 22:16:21.315000  100    /100   1902.04      1905         1900
JOB66013  2021-05-17 22:16:22.336000  100    /100   1807.57      1808         1807
JOB66014  2021-05-17 22:16:23.371000  100    /100   777.63       787          772
JOB66015  2021-05-17 22:16:24.399000  100    /100   2483.84      2489         2481
JOB66016  2021-05-17 22:16:25.420000  100    /100   4081.42      4082         4081
JOB66017  2021-05-17 22:16:26.463000  100    /100   3048.46      3060         3038
JOB66018  2021-05-17 22:16:27.485000  100    /100   7771.31      7772         7770
JOB66019  2021-05-17 22:16:28.506000  100    /100   6749.38      6750         6749
JOB66020  2021-05-17 22:16:29.529000  100    /100   13362.89     13364        13361
JOB66021  2021-05-17 22:16:30.551000  100    /100   2362.39      2364         2361
JOB66022  2021-05-17 22:16:31.575000  100    /100   2355.47      2359         2354
JOB66023  2021-05-17 22:16:32.598000  100    /100   4113.69      4116         4112
JOB66024  2021-05-17 22:16:33.626000  100    /100   7813.24      7818         7810
JOB66025  2021-05-17 22:16:34.659000  100    /100   7234.47      7238         7232
JOB66026  2021-05-17 22:16:35.684000  100    /100   6574.77      6577         6572
JOB66027  2021-05-17 22:16:36.705000  100    /100   963.89       964          963
JOB66028  2021-05-17 22:16:37.729000  100    /100   4442.29      4444         4440
JOB66029  2021-05-17 22:16:38.750000  100    /100   1919.49      1920         1919
JOB66030  2021-05-17 22:16:39.774000  100    /100   3459.43      3461         3458
JOB66031  2021-05-17 22:16:40.797000  100    /100   8085.29      8088         8084
JOB66032  2021-05-17 22:16:41.832000  100    /100   7056.85      7065         7049
JOB66033  2021-05-17 22:16:42.869000  100    /100   5094.41      5105         5088
JOB66034  2021-05-17 22:16:43.891000  100    /100   4066.0       4066         4066
JOB66035  2021-05-17 22:16:44.921000  100    /100   7025.03      7031         7021
JOB66036  2021-05-17 22:16:45.949000  100    /100   11201.06     11205        11196
JOB66037  2021-05-17 22:16:46.972000  100    /100   6267.86      6269         6266
JOB66038  2021-05-17 22:16:48.002000  100    /100   17894.74     17899        17890
JOB66039  2021-05-17 22:16:49.030000  100    /100   3084.72      3086         3084
JOB66040  2021-05-17 22:16:50.051000  100    /100   3734.01      3735         3734
JOB66041  2021-05-17 22:16:51.074000  100    /100   1270.38      1272         1269
JOB66042  2021-05-17 22:16:52.097000  100    /100   14966.16     14967        14965
JOB66043  2021-05-17 22:16:53.120000  100    /100   13943.32     13945        13942
JOB66044  2021-05-17 22:16:54.144000  100    /100   5708.25      5710         5707
JOB66045  2021-05-17 22:16:55.187000  100    /100   4060.23      4070         4047
JOB66046  2021-05-17 22:16:56.229000  100    /100   3014.36      3025         3005
JOB66047  2021-05-17 22:16:57.254000  100    /100   64223.4      64225        64221
JOB66048  2021-05-17 22:16:58.276000  100    /100   4435.03      4436         4434
JOB66049  2021-05-17 22:16:59.300000  100    /100   3632.5       3634         3631
JOB66050  2021-05-17 22:17:00.348000  100    /100   2978.47      2995         2967
JOB66051  2021-05-17 22:17:01.382000  100    /100   1851.08      1858         1845
