--------  --------------------------  -----  -----  -----------  -----------  -----------
Job ID    Time Stamp in UTC           found  total  avg latency  max latency  min latency
JOB62712  2021-05-17 15:49:07.440000  100    /100   6707.59      6709         6705
JOB62713  2021-05-17 15:49:08.461000  100    /100   7777.48      7779         7776
JOB62714  2021-05-17 15:49:09.481000  100    /100   6757.05      6759         6756
JOB62715  2021-05-17 15:49:10.509000  100    /100   16983.85     16989        16979
JOB62716  2021-05-17 15:49:11.529000  100    /100   68831.03     68832        68830
JOB62717  2021-05-17 15:49:12.549000  100    /100   67811.41     67812        67810
JOB62718  2021-05-17 15:49:13.568000  100    /100   2726.62      2727         2726
JOB62719  2021-05-17 15:49:14.596000  100    /100   1701.78      1708         1698
JOB62720  2021-05-17 15:49:15.617000  100    /100   8910.3       8912         8908
JOB62721  2021-05-17 15:49:16.636000  100    /100   12583.91     12584        12583
JOB62722  2021-05-17 15:49:17.683000  100    /100   2317.71      2339         2309
JOB62723  2021-05-17 15:49:18.714000  100    /100   1284.54      1291         1278
JOB62724  2021-05-17 15:49:19.740000  100    /100   3166.26      3171         3165
JOB62725  2021-05-17 15:49:20.761000  100    /100   6781.1       6783         6780
JOB62726  2021-05-17 15:49:21.788000  100    /100   2358.13      2363         2355
JOB62727  2021-05-17 15:49:22.807000  100    /100   6410.72      6412         6410
JOB62728  2021-05-17 15:49:23.826000  100    /100   5391.86      5393         5391
JOB62729  2021-05-17 15:49:24.849000  100    /100   4370.77      4373         4368
JOB62730  2021-05-17 15:49:25.872000  100    /100   2832.81      2836         2831
JOB62731  2021-05-17 15:49:26.893000  100    /100   3184.83      3187         3183
JOB62732  2021-05-17 15:49:27.915000  100    /100   1500.86      1502         1499
JOB62733  2021-05-17 15:49:28.936000  100    /100   2949.04      2950         2948
JOB62734  2021-05-17 15:49:29.957000  100    /100   1928.03      1929         1927
JOB62735  2021-05-17 15:49:30.977000  100    /100   13163.04     13164        13162
JOB62736  2021-05-17 15:49:31.998000  100    /100   5760.11      5761         5759
JOB62737  2021-05-17 15:49:33.018000  100    /100   4739.81      4741         4739
JOB62738  2021-05-17 15:49:34.039000  100    /100   7271.37      7273         7270
JOB62739  2021-05-17 15:49:35.061000  100    /100   12929.82     12931        12928
JOB62740  2021-05-17 15:49:36.081000  100    /100   3168.26      3170         3167
JOB62741  2021-05-17 15:49:37.102000  100    /100   1935.16      1936         1934
JOB62742  2021-05-17 15:49:38.125000  100    /100   5325.9       5328         5324
JOB62743  2021-05-17 15:49:39.148000  100    /100   3708.97      3710         3706
JOB62744  2021-05-17 15:49:40.169000  100    /100   2685.77      2688         2685
JOB62745  2021-05-17 15:49:41.192000  100    /100   9611.62      9613         9609
JOB62746  2021-05-17 15:49:42.212000  100    /100   11756.98     11758        11756
JOB62747  2021-05-17 15:49:43.240000  100    /100   8121.17      8126         8116
JOB62748  2021-05-17 15:49:44.258000  100    /100   7098.0       7098         7098
JOB62749  2021-05-17 15:49:45.298000  100    /100   6067.79      6079         6058
JOB62750  2021-05-17 15:49:46.334000  100    /100   5227.08      5239         5222
JOB62751  2021-05-17 15:49:47.355000  100    /100   2018.34      2020         2017
JOB62752  2021-05-17 15:49:48.377000  100    /100   997.35       999          995
JOB62753  2021-05-17 15:49:49.408000  100    /100   2879.78      2886         2873
JOB62754  2021-05-17 15:49:50.435000  100    /100   1850.15      1855         1846
JOB62755  2021-05-17 15:49:51.455000  100    /100   1497.37      1498         1497
JOB62756  2021-05-17 15:49:52.477000  100    /100   4278.93      4280         4277
JOB62757  2021-05-17 15:49:53.505000  100    /100   8107.95      8110         8102
JOB62758  2021-05-17 15:49:54.525000  100    /100   12218.0      12218        12218
JOB62759  2021-05-17 15:49:55.554000  100    /100   3385.35      3393         3383
JOB62760  2021-05-17 15:49:56.585000  100    /100   3716.4       3723         3710
JOB62761  2021-05-17 15:49:57.612000  100    /100   9340.65      9345         9338
JOB62762  2021-05-17 15:49:58.637000  100    /100   8316.23      8319         8313
JOB62763  2021-05-17 15:49:59.662000  100    /100   3034.33      3037         3031
JOB62764  2021-05-17 15:50:00.684000  100    /100   2011.34      2013         2009
JOB62765  2021-05-17 15:50:01.707000  100    /100   2141.54      2144         2140
JOB62766  2021-05-17 15:50:02.733000  100    /100   7761.68      7764         7758
JOB62767  2021-05-17 15:50:03.765000  100    /100   4779.1       4783         4771
JOB62768  2021-05-17 15:50:04.785000  100    /100   22823.51     22824        22823
JOB62769  2021-05-17 15:50:05.808000  100    /100   6763.69      6766         6763
JOB62770  2021-05-17 15:50:06.830000  100    /100   3951.41      3953         3950
